,0
3097,Gm12709
3098,Tctex1d1
3099,BB031773
3100,Insl5
3101,Dab1
3102,C8b
3103,C8a
3104,1700024P16Rik
3105,Pcsk9
3106,Bsnd
3107,BC055111
3108,Ttc22
3109,Fam151a
3110,Dio1
3111,Glis1
3112,Dmrtb1
3113,Slc1a7
3114,Podn
3115,Zyg11a
3116,Ttc39a
3117,Elavl4
3118,Agbl4
3119,Slc5a9
3120,Skint8
3121,Skint7
3122,Skint1
3123,Skint4
3124,Skint3
3125,Skint9
3126,Skint2
3127,Skint10
3128,Skint6
3129,Skint5
3130,Skint11
3131,Gm12830
3132,Pdzk1ip1
3133,Cyp4x1
3134,Cyp4a12a
3135,Cyp4a12b
3136,Cyp4a14
3137,Cyp4a10
3138,Cyp4a31
3139,Gm12839
3140,Cyp4a32
3141,4930544O15Rik
3142,Kncn
3143,Tspan1
3144,Zswim5
3145,Gm1661
3146,Klf17
3147,Ccdc24
3148,Mpl
3149,Tie1
3150,2610528J11Rik
3151,Tmem125
3152,Wdr65
3153,Lao1
3154,4930538K18Rik
3155,Cldn19
3156,Rimkla
3157,Guca2a
3158,Guca2b
3159,Edn2
3160,Gm8439
3161,Kcnq4
3162,Rims3
3163,Col9a2
3164,Gm12888
3165,Gm12887
3166,9530002B09Rik
3167,Mfsd2a
3168,Bmp8b
3169,Oxct2b
3170,Hpcal4
3171,Nt5c1a
3172,Heyl
3173,Bmp8a
3174,Rhbdl2
3175,Maneal
3176,Epha10
3177,Grik3
3178,2610028E06Rik
3179,Csf3r
3180,Col8a2
3181,Tekt2
3182,Tfap2e
3183,Dlgap3
3184,Gjb3
3185,Gjb4
3186,Gjb5
3187,Tlr12
3188,Tmem54
3189,Hpca
3190,Zbtb8b
3191,Tssk3
3192,Lck
3193,Fam167b
3194,1700003M07Rik
3195,Hcrtr1
3196,Serinc2
3197,Nkain1
3198,Laptm5
3199,Matn1
3200,Tmem200b
3201,Oprd1
3202,Rps15a-ps4
3203,Ptafr
3204,BC013712
3205,Cd164l2
3206,Fam46b
3207,1810019J16Rik
3208,Nr0b2
3209,Sfn
3210,Lin28a
3211,Aim1l
3212,Cd52
3213,Catsper4
3214,Cnksr1
3215,Slc30a2
3216,Rhd
3217,4930555I21Rik
3218,Grhl3
3219,Il22ra1
3220,Myom3
3221,Cnr2
3222,Htr1d
3223,C1qb
3224,C1qc
3225,C1qa
3226,Epha8
3227,Gm13003
3228,Gm13011
3229,Cela3b
3230,Ldlrad2
3231,Fam43b
3232,Vwa5b1
3233,Ubxn10
3234,Pla2g2c
3235,Pla2g2f
3236,Pla2g5
3237,Pla2g2a
3238,Rnf186
3239,Tas1r2
3240,Pax7
3241,Klhdc7a
3242,Igsf21
3243,Padi3
3244,Gm13031
3245,Fam131c
3246,Clcnka
3247,Clcnkb
3248,Hspb7
3249,Gm694
3250,Agmat
3251,Cela2a
3252,Ctrc
3253,Fhad1
3254,Pdpn
3255,Lrrc38
3256,Gm13102
3257,Pramef12
3258,Gm436
3259,Gm13178
3260,Gm13034
3261,Gm13051
3262,Zfp600
3263,Rex2
3264,Gm13154
3265,2610305D13Rik
3266,Nppb
3267,Nppa
3268,2610109H07Rik
3269,Ptchd2
3270,Masp2
3271,Gm572
3272,Slc2a5
3273,Slc2a7
3274,Slc45a1
3275,1700045H11Rik
3276,Tas1r1
3277,Hes2
3278,Hes3
3279,Ajap1
3280,Ccdc27
3281,Trp73
3282,Megf6
3283,Arhgef16
3284,5930403L14Rik
3285,Ttc34
3286,Mmel1
3287,Hes5
3288,Plch2
3289,Tmem52
3290,Tmem88b
3291,Tnfrsf4
3292,Ttll10
3293,Mir429
3294,9930005F22Rik
3295,Gm8773
3296,Zfp804b
3297,4921511H03Rik
3298,Abcb4
3299,9330182L06Rik
3300,Grm3
3301,Sema3a
3302,Sema3e
3303,Pclo
3304,Gm9758
3305,Speer4e
3306,Speer8-ps1
3307,Gm17019
3308,Mir5109
3309,Cd36
3310,Gnat3
3311,Lrrc17
3312,Gm15421
3313,A930003O13Rik
3314,Lhfpl3
3315,Asb10
3316,4931409K22Rik
3317,Cct8l1
3318,Speer4a
3319,Gm10471
3320,5031410I06Rik
3321,Gm10220
3322,Dpp6
3323,Speer4b
3324,Htr5a
3325,En2
3326,Cnpy1
3327,Shh
3328,9530036O11Rik
3329,Rnf32
3330,Mnx1
3331,Il6
3332,Gm4961
3333,3110082J24Rik
3334,Fam59b
3335,Gpr113
3336,Ccdc164
3337,Otof
3338,1700001C02Rik
3339,Gm9899
3340,Dpysl5
3341,Tcf23
3342,Slc30a3
3343,Trim54
3344,Gckr
3345,Slc5a1
3346,Zfyve28
3347,Hgfac
3348,Dok7
3349,Cpz
3350,Htra3
3351,Psapl1
3352,Ppp2r2c
3353,4933401P06Rik
3354,Jakmip1
3355,Crmp1
3356,Stk32b
3357,Cytl1
3358,Drd5
3359,Clnk
3360,Nkx3-2
3361,C1qtnf7
3362,Fgfbp1
3363,Prom1
3364,Sod3
3365,Lgi2
3366,8030423F21Rik
3367,5033403H07Rik
3368,Slc34a2
3369,Sel1l3
3370,Cckar
3371,Gm17384
3372,3110047P20Rik
3373,0610040J01Rik
3374,1700027F09Rik
3375,C030018K13Rik
3376,Gm3716
3377,Tlr1
3378,Tlr6
3379,Klb
3380,Rhoh
3381,Chrna9
3382,9130230L23Rik
3383,Shisa3
3384,Kctd8
3385,Yipf7
3386,Gabrg1
3387,Gabra2
3388,Cox7b2
3389,Gabra4
3390,Gabrb1
3391,Gm5868
3392,Cnga1
3393,Txk
3394,Slc10a4
3395,Cwh43
3396,Lrrc66
3397,Gsx2
3398,Pdgfra
3399,Kdr
3400,Nmu
3401,1700023E05Rik
3402,Spink2
3403,Lphn3
3404,Tecrl
3405,Epha5
3406,Gnrhr
3407,Tmprss11d
3408,Tmprss11a
3409,Tmprss11g
3410,Tmprss11f
3411,Tmprss11bnl
3412,Tmprss11e
3413,Ugt2b34
3414,Ugt2b1
3415,Ugt2b35
3416,Ugt2b36
3417,Ugt2b5
3418,Ugt2b37
3419,Ugt2a3
3420,Ugt2b38
3421,Sult1b1
3422,Sult1d1
3423,Sult1e1
3424,Csn2
3425,Csn3
3426,Igj
3427,Slc4a4
3428,Gc
3429,Npffr2
3430,Alb
3431,Afp
3432,Afm
3433,5830473C10Rik
3434,Rassf6
3435,Cxcl5
3436,Ppbp
3437,Cxcl3
3438,Cxcl15
3439,Cxcl1
3440,Epgn
3441,Ereg
3442,Areg
3443,Gm19619
3444,Gm1045
3445,Cxcl9
3446,Sowahb
3447,Cxcl13
3448,Mir703
3449,Bmp3
3450,Prkg2
3451,A930011G23Rik
3452,Nkx6-1
3453,Mapk10
3454,Slc10a6
3455,1700016H13Rik
3456,Hsd17b13
3457,Sparcl1
3458,Dmp1
3459,Ibsp
3460,Spp1
3461,Abcg3
3462,Gbp8
3463,Hfm1
3464,4930428O21Rik
3465,Gfi1
3466,Cplx1
3467,Slc26a1
3468,Tmed11
3469,P2rx2
3470,Galnt9
3471,C130026L21Rik
3472,E130006D01Rik
3473,Cryba4
3474,Crybb1
3475,Gm6583
3476,Asphd2
3477,Sez6l
3478,Gm6588
3479,Myo18b
3480,Sgsm1
3481,Cmklr1
3482,Tmem119
3483,Selplg
3484,Dao
3485,Svop
3486,4930519G04Rik
3487,Hnf1a
3488,Msi1
3489,Pla2g1b
3490,Ccdc60
3491,2410137F16Rik
3492,Srrm4
3493,Ksr2
3494,Nos1
3495,Hrk
3496,G630008E18
3497,LOC433944
3498,Tbx5
3499,Sds
3500,Ccdc42b
3501,Rasal1
3502,Oas1e
3503,Oas1f
3504,Oas1d
3505,Rph3a
3506,Adam1b
3507,Myl2
3508,Hpd
3509,Lrrc43
3510,Gpr81
3511,Tmem132b
3512,Tmem132d
3513,Rimbp2
3514,Caln1
3515,Wbscr17
3516,4930563F08Rik
3517,Ncf1
3518,Eln
3519,Cldn13
3520,Cldn4
3521,Cldn3
3522,Wbscr25
3523,Mlxipl
3524,Fkbp6
3525,Trim50
3526,Ccl24
3527,Srrm3
3528,Upk3b
3529,2310043J07Rik
3530,Myl10
3531,Emid2
3532,Cldn15
3533,Ache
3534,Zan
3535,Actl6b
3536,Tfr2
3537,Pcolce
3538,Lrch4
3539,Pilra
3540,Pilrb1
3541,Cyp3a13
3542,Gjc3
3543,Azgp1
3544,BC055004
3545,Gal3st4
3546,Gm5294
3547,Prkar1b
3548,Cyp2w1
3549,C130050O18Rik
3550,Gpr30
3551,Uncx
3552,Tmem184a
3553,Grifin
3554,Amz1
3555,Card11
3556,Radil
3557,Mmd2
3558,Slc29a4
3559,Gm3925
3560,Grid2ip
3561,Bhlha15
3562,Tmem130
3563,Cyp3a57
3564,Cyp3a16
3565,Cyp3a41a
3566,Cyp3a44
3567,Cyp3a11
3568,Cyp3a25
3569,Cyp3a59
3570,Wasf3
3571,Gpr12
3572,Gsx1
3573,2210019I11Rik
3574,Pdx1
3575,Cdx2
3576,Prhoxnb
3577,Flt3
3578,D5Ertd605e
3579,Flt1
3580,Rxfp2
3581,Kl
3582,Hepacam2
3583,Calcr
3584,Tfpi2
3585,Col1a2
3586,Pon1
3587,Dync1i1
3588,Dlx6as1
3589,Dlx5
3590,Tac1
3591,Nxph1
3592,Thsd7a
3593,Vwde
3594,Gpr85
3595,Ppp1r3a
3596,Tfec
3597,Wnt2
3598,Asz1
3599,Cftr
3600,Cttnbp2
3601,Kcnd2
3602,Wnt16
3603,Ptprz1
3604,Aass
3605,Slc13a1
3606,Iqub
3607,Lmod2
3608,Hyal6
3609,Hyal5
3610,Tmem229a
3611,Gpr37
3612,Grm8
3613,Pax4
3614,Flnc
3615,1700025E21Rik
3616,Cpa2
3617,Cpa4
3618,Cpa1
3619,Klf14
3620,B230378P21Rik
3621,Lrguk
3622,Akr1b7
3623,2010107G12Rik
3624,Fam180a
3625,9330158H04Rik
3626,Chrm2
3627,Ptn
3628,Dgki
3629,Akr1d1
3630,Tmem213
3631,Clec2l
3632,Tbxas1
3633,1700025N23Rik
3634,Gm5567
3635,Wee2
3636,Clec5a
3637,Tas2r138
3638,2210010C04Rik
3639,Try4
3640,Try5
3641,Try10
3642,Prss3
3643,Gm5771
3644,Prss2
3645,Trpv6
3646,Kel
3647,Sval1
3648,Sval3
3649,Tmem139
3650,Fam131b
3651,Olfr457
3652,Olfr456
3653,Nobox
3654,Cntnap2
3655,Sspo
3656,Rarres2
3657,Gm5111
3658,Gimap7
3659,Gimap3
3660,Abp1
3661,1600015I10Rik
3662,Stk31
3663,Npy
3664,C530044C16Rik
3665,Hoxa1
3666,Hoxa2
3667,2700086A05Rik
3668,Hoxa6
3669,Mira
3670,Hoxa9
3671,Mir196b
3672,Hoxa10
3673,Hoxa11
3674,Hoxa11as
3675,Hoxa13
3676,Evx1
3677,Cpvl
3678,9130019P16Rik
3679,Scrn1
3680,Crhr2
3681,Inmt
3682,Aqp1
3683,6430584L05
3684,Adcyap1r1
3685,Neurod6
3686,Ccdc129
3687,Ppp1r17
3688,Pde1c
3689,Nap1l5
3690,A530053G22Rik
3691,Snca
3692,Mmrn1
3693,A730020E08Rik
3694,Fam190a
3695,Grid2
3696,Atoh1
3697,Hpgds
3698,Vmn1r32
3699,Tacstd2
3700,Fabp1
3701,Smyd1
3702,Cd8b1
3703,Cd8a
3704,9130221F21Rik
3705,4933431G14Rik
3706,Dnahc6
3707,Ctnna2
3708,Lrrtm1
3709,6330415B21Rik
3710,Reg3b
3711,Reg3d
3712,Reg3a
3713,Reg2
3714,Reg1
3715,Reg3g
3716,Gm20594
3717,Lrrtm4
3718,2310069B03Rik
3719,D6Mm5e
3720,Lbx2
3721,Actg2
3722,Clec4f
3723,Cd207
3724,Vax2
3725,Atp6v1b1
3726,Npm3-ps1
3727,Emx1
3728,Fbxo41
3729,Cml3
3730,Gm11128
3731,Cml5
3732,Nat8
3733,Cml2
3734,Add2
3735,Asprv1
3736,D6Ertd527e
3737,Gkn1
3738,Gkn3
3739,Bmp10
3740,Prokr1
3741,1810020O05Rik
3742,Ccdc48
3743,Gp9
3744,Kbtbd12
3745,Gm15612
3746,Gm1965
3747,Chst13
3748,Uroc1
3749,Aldh1l1
3750,Fbln2
3751,Wnt7a
3752,Fgd5
3753,Trh
3754,Fam19a1
3755,Fam19a4
3756,Gm765
3757,Prok2
3758,Gxylt2
3759,Cntn3
3760,Cntn6
3761,Cntn4
3762,Il5ra
3763,Lrrn1
3764,Grm7
3765,D630042P16Rik
3766,Cav3
3767,Oxtr
3768,Lhfpl4
3769,Cidec
3770,Il17re
3771,Ghrl
3772,Atp2b2
3773,Slc6a11
3774,Slc6a1
3775,Hrh1
3776,Syn2
3777,Timp4
3778,2510049J12Rik
3779,H1foo
3780,Alox5
3781,Tmem72
3782,4931430N09Rik
3783,Cacna2d4
3784,Lrtm2
3785,Ninj2
3786,B4galnt3
3787,Cecr6
3788,Slc25a18
3789,Slc6a12
3790,Iqsec3
3791,A2m
3792,Mug1
3793,Mug2
3794,Gm10319
3795,Mug-ps1
3796,Klrg1
3797,Rimklb
3798,Mfap5
3799,Gdf3
3800,C3ar1
3801,Clec4a3
3802,Clec4a4
3803,Clec4a2
3804,Clec4b2
3805,Clec4e
3806,C1s
3807,C1rb
3808,Gm5077
3809,Gnb3
3810,Gpr162
3811,Cd4
3812,Lpar5
3813,4930417O13Rik
3814,Kcna5
3815,Kcna1
3816,Kcna6
3817,Dyrk4
3818,Prmt8
3819,Tspan11
3820,4933413G19Rik
3821,Pzp
3822,BC048546
3823,Clec2h
3824,4930431A04Rik
3825,Klrb1c
3826,BC035044
3827,Clec2i
3828,Clec2g
3829,Clec2e
3830,Cd69
3831,4922502D21Rik
3832,Clec12a
3833,Clec12b
3834,Clec1b
3835,Clec9a
3836,Clec7a
3837,D630042F21Rik
3838,Klrd1
3839,Klrk1
3840,Klrc3
3841,Klrc2
3842,Klrc1
3843,Klri1
3844,Klri2
3845,Klra17
3846,Klra5
3847,Klra6
3848,Klra19
3849,Klra18
3850,Klra4
3851,Klra8
3852,Klra14
3853,Klra9
3854,Klra7
3855,Klra10
3856,Klra13-ps
3857,Klra23
3858,Klra3
3859,Klra1
3860,Klra2
3861,Styk1
3862,Kap
3863,Bcl2l14
3864,Gprc5d
3865,Gm19434
3866,Gsg1
3867,Pbp2
3868,Grin2b
3869,Gucy2c
3870,C030030A07Rik
3871,Mgp
3872,Ptpro
3873,Slc15a5
3874,Lmo3
3875,Rergl
3876,Pik3c2g
3877,Pde3a
3878,Gm10400
3879,Slco1c1
3880,Slco1b2
3881,Slco1a4
3882,Slco1a1
3883,Slco1a6
3884,Slco1a5
3885,Iapp
3886,Gys2
3887,Abcc9
3888,5330439B14Rik
3889,St8sia1
3890,Ifltd1
3891,4930479D17Rik
3892,Rep15
3893,Pthlh
3894,1700049E15Rik
3895,AU018091
3896,D7Ertd143e
3897,Nlrp12
3898,Cacng7
3899,Cacng8
3900,Tarm1
3901,Pira2
3902,Pira7
3903,Lilra6
3904,Lair1
3905,Ttyh1
3906,Lilra5
3907,Pira6
3908,Ncr1
3909,Gp6
3910,Tnni3
3911,Syt5
3912,Ptprh
3913,Tmem150b
3914,Shisa7
3915,Sbk2
3916,Gm1078
3917,Rasl2-9-ps
3918,Gm6792
3919,Zim1
3920,Peg3
3921,Usp29
3922,Slc27a5
3923,Sult2a5
3924,Sult2a2
3925,Sult2a1
3926,2810007J24Rik
3927,Sult2a7
3928,Crxos1
3929,Slc8a2
3930,Gpr77
3931,C5ar1
3932,Ceacam9
3933,Gng8
3934,Pnmal2
3935,Pnmal1
3936,Psg16
3937,Ceacam12
3938,Igfl3
3939,Mill1
3940,Psg18
3941,Psg28
3942,Psg26
3943,Psg22
3944,Psg17
3945,Nanos2
3946,Foxa3
3947,Gipr
3948,Ckm
3949,Nkpd1
3950,Apoc2
3951,Apoc4
3952,Apoc1
3953,Cblc
3954,Ceacam19
3955,2210010C17Rik
3956,Ceacam20
3957,Nlrp9b
3958,1700008P20Rik
3959,Lypd5
3960,Irgc1
3961,2310033E01Rik
3962,Lypd3
3963,Gm4598
3964,Cd177
3965,Ceacam10
3966,Cd79a
3967,Atp1a3
3968,D930028M14Rik
3969,Tmem145
3970,Cnfn
3971,Gm7092
3972,Cyp2b10
3973,Cyp2b13
3974,Cyp2b9
3975,Cyp2a4
3976,Cyp2b19
3977,Cyp2g1
3978,Cyp2a5
3979,Cyp2a22
3980,Cyp2a12
3981,Cyp2f2
3982,Mia1
3983,Ttc9b
3984,Fcgbp
3985,9530053A07Rik
3986,Dll3
3987,Sycn
3988,Nccrp1
3989,C330005M16Rik
3990,Lgals4
3991,Lgals7
3992,Dpf1
3993,Clip3
3994,AI428936
3995,Tyrobp
3996,Aplp1
3997,Kirrel2
3998,Nphs1
3999,Prodh2
4000,Upk1a
4001,2200002J24Rik
4002,Atp4a
4003,Dmkn
4004,Krtdap
4005,Ffar2
4006,Ffar3
4007,Ffar1
4008,Cd22
4009,Mag
4010,Hamp2
4011,Hamp
4012,Fam187b
4013,Fxyd1
4014,Fxyd3
4015,Hpn
4016,Gm5325
4017,Chst8
4018,Slc7a10
4019,Slc7a9
4020,Tdrd12
4021,Rgs9bp
4022,Zfp536
4023,A230077H06Rik
4024,Vstm2b
4025,Vmn2r57
4026,Siglec5
4027,Siglecg
4028,Nkg7
4029,Cd33
4030,Ceacam18
4031,Siglece
4032,Klk14
4033,Klk13
4034,Klk12
4035,Klk11
4036,Klk10
4037,Klk7
4038,Klk6
4039,Klk5
4040,Klk15
4041,Klk1b9
4042,Klk1b11
4043,Klk1b27
4044,Klk1b16
4045,Klk1b24
4046,Klk1b3
4047,Klk1b4
4048,Klk1b5
4049,Klk1
4050,Acpt
4051,Lrrc4b
4052,Aspdh
4053,Spib
4054,Napsa
4055,Myh14
4056,Slc17a7
4057,Cd37
4058,Hrc
4059,Lin7b
4060,Lhb
4061,0610005C13Rik
4062,Fgf21
4063,Fut1
4064,Izumo1
4065,Fut2
4066,Sec1
4067,Ntn5
4068,Fam83e
4069,Spaca4
4070,Kcnj14
4071,Abcc6
4072,Kcnj11
4073,Abcc8
4074,Ush1c
4075,Myod1
4076,Tph1
4077,Saa3
4078,Saa4
4079,Saa1
4080,Saa2
4081,Gm9999
4082,Mrgpra2a
4083,Mrgpra2b
4084,Mrgprb1
4085,Mrgprb2
4086,Mrgprb3
4087,Csrp3
4088,Dbx1
4089,Nell1
4090,Ano5
4091,Slc17a6
4092,Luzp2
4093,Siglech
4094,Gabrg3
4095,Gabra5
4096,Gabrb3
4097,Snrpn
4098,B230209E15Rik
4099,A230057D06Rik
4100,Mir344c
4101,A330076H08Rik
4102,Ndn
4103,Chrna7
4104,Otud7a
4105,Apba2
4106,Fam189a1
4107,1810008I18Rik
4108,Lass3
4109,Gm16157
4110,Fam169b
4111,A730056A06Rik
4112,St8sia2
4113,Sv2b
4114,Agbl1
4115,E430016F16Rik
4116,Mir7-2
4117,Acan
4118,Hapln3
4119,Rlbp1
4120,AI854517
4121,Rhcg
4122,Plin1
4123,Mesp1
4124,Mesp2
4125,LOC100859962
4126,Slc28a1
4127,Ap3b2
4128,Bnc1
4129,LOC434205
4130,Sh3gl3
4131,Adamtsl3
4132,4933406J10Rik
4133,1700026D08Rik
4134,9930013L23Rik
4135,Arnt2
4136,Gm2115
4137,Folh1
4138,Nox4
4139,Grm5
4140,Ccdc81
4141,E230029C05Rik
4142,Ccdc83
4143,Odz4
4144,Mir708
4145,Gm15412
4146,Gm15413
4147,Thrsp
4148,Omp
4149,B3gnt6
4150,Gucy2d
4151,Mogat2
4152,Slco2b1
4153,Xrra1
4154,Chrdl2
4155,Kcne3
4156,Plekhb1
4157,P2ry6
4158,Art2b
4159,Folr1
4160,Art1
4161,Chrna10
4162,Olfr544
4163,Olfr550
4164,Olfr558
4165,Olfr78
4166,Hbb-b2
4167,Hbb-b1
4168,4931431F19Rik
4169,E030002O03Rik
4170,Trim30e-ps1
4171,Olfr658
4172,Cnga4
4173,Cckbr
4174,Hpx
4175,Gm8979
4176,Gm8989
4177,Gm4759
4178,Syt9
4179,Olfml1
4180,Nlrp10
4181,Tub
4182,Stk33
4183,Trim66
4184,BC051019
4185,Scube2
4186,1600010M07Rik
4187,Dkk3
4188,Micalcl
4189,Rassf10
4190,Pth
4191,4933406I18Rik
4192,Calca
4193,Calcb
4194,Insc
4195,4930583K01Rik
4196,Tmc7
4197,Tmc5
4198,Gp2
4199,Umod
4200,Pdilt
4201,Acsm5
4202,Acsm2
4203,Acsm1
4204,Acsm3
4205,Anks4b
4206,Abca14
4207,E130201H02Rik
4208,Vwa3a
4209,Igsf6
4210,Otoa
4211,Hs3st2
4212,Scnn1g
4213,Scnn1b
4214,Ern2
4215,2010110P09Rik
4216,Cacng3
4217,Slc5a11
4218,Aqp8
4219,Zkscan2
4220,Hs3st4
4221,3100003L05Rik
4222,4933440M02Rik
4223,Il21r
4224,Gsg1l
4225,Lat
4226,Cd19
4227,Il27
4228,Coro1a
4229,Fam57b
4230,Asphd1
4231,Sez6l2
4232,Zg16
4233,AI467606
4234,Qprt
4235,Spn
4236,Ctf2
4237,Prss53
4238,Prss8
4239,Itgam
4240,Itgad
4241,Cox6a2
4242,Slc5a2
4243,Ppapdc1a
4244,Btbd16
4245,Dmbt1
4246,Cuzd1
4247,Hmx2
4248,Gpr26
4249,Fank1
4250,Adam12
4251,D7Ertd443e
4252,Clrn3
4253,Gm6249
4254,Ebf3
4255,Gm10578
4256,Jakmip3
4257,Dpysl4
4258,Nkx6-2
4259,E030019B06Rik
4260,Gpr123
4261,Kndc1
4262,Msx3
4263,Caly
4264,Prap1
4265,Sprn
4266,5830411N06Rik
4267,Cyp2e1
4268,Zfp941
4269,1190003J15Rik
4270,C330022C24Rik
4271,Cox8b
4272,BC024386
4273,Nlrp6
4274,Ifitm6
4275,B4galnt4
4276,Ano9
4277,1600016N20Rik
4278,Cdhr5
4279,Sct
4280,Drd4
4281,B230206H07Rik
4282,Cend1
4283,Muc5b
4284,Syt8
4285,Nctc1
4286,H19
4287,Igf2
4288,Ins2
4289,Th
4290,Ascl2
4291,Tspan32
4292,Trpm5
4293,Kcnq1
4294,4933417O13Rik
4295,Mrgprg
4296,Fgf3
4297,Fgf15
4298,1810010D01Rik
4299,Mrgprf
4300,A430078G23Rik
4301,C330021F23Rik
4302,Pcp2
4303,Retn
4304,1810033B17Rik
4305,Fcer2a
4306,Clec4g
4307,Cd209e
4308,Cd209b
4309,Cd209c
4310,Cd209f
4311,Cd209g
4312,Lrrc8e
4313,Slc10a2
4314,Fam155a
4315,Myo16
4316,9530052E02Rik
4317,Gm5607
4318,Sox1
4319,Spaca7
4320,F7
4321,F10
4322,Proz
4323,Adprhl1
4324,Fam70b
4325,Dlgap2
4326,Myom2
4327,Csmd1
4328,Defb37
4329,Defb14
4330,Defb4
4331,Defb6
4332,Defa24
4333,Defb1
4334,Atp7b
4335,Nek5
4336,Dkk4
4337,Nkx6-3
4338,Ido2
4339,Adam18
4340,Adam3
4341,Adam5
4342,5430421F17Rik
4343,Kcnu1
4344,2310008N11Rik
4345,Got1l1
4346,Adrb3
4347,Chrna6
4348,Unc5d
4349,Dusp26
4350,B930018H19
4351,Cldn23
4352,Sgcz
4353,Slc7a2
4354,Fgl1
4355,AY512931
4356,Mtnr1a
4357,Gm6329
4358,F11
4359,Klkb1
4360,D330022K07Rik
4361,Enpp6
4362,Asb5
4363,Spata4
4364,Wdr17
4365,Gpm6a
4366,Hand2
4367,Scrg1
4368,Galntl6
4369,Aadat
4370,Spock3
4371,Gm4975
4372,Tll1
4373,Cpe
4374,Trim75
4375,Gm10664
4376,BC030870
4377,March1
4378,Npy5r
4379,Nat1
4380,Tm6sf2
4381,Hapln4
4382,Ncan
4383,Tmem59l
4384,Crlf1
4385,Lrrc25
4386,Gm3336
4387,Il12rb1
4388,Ushbp1
4389,Nwd1
4390,Isx
4391,Rasd2
4392,Ttc29
4393,Hhip
4394,Gypa
4395,Ucp1
4396,Clgn
4397,Mir1199
4398,Rln3
4399,Rtbdn
4400,Best2
4401,Mylk3
4402,Abcc12
4403,Cbln1
4404,Sall1
4405,Irx5
4406,Irx6
4407,Lpcat2
4408,Capns2
4409,Slc6a2
4410,Ces1a
4411,Ces1b
4412,Ces1c
4413,Ces1e
4414,Ces1f
4415,Ces1g
4416,Ces5a
4417,Gnao1
4418,4930488L21Rik
4419,Mt4
4420,Slc12a3
4421,Pllp
4422,Ccl22
4423,Ccdc135
4424,Ccdc113
4425,Cdh8
4426,Cdh5
4427,Cdh16
4428,Ces2a
4429,Ces2b
4430,Ces2c
4431,Ces2e
4432,Ces2f
4433,Ces3a
4434,Ces3b
4435,Ces4a
4436,Hsd11b2
4437,Rltpr
4438,4933405L10Rik
4439,Ctrl
4440,Lcat
4441,Cdh3
4442,1110028F18Rik
4443,Cdh1
4444,Tmed6
4445,Hp
4446,Marveld3
4447,Tat
4448,Chst4
4449,Calb2
4450,Hydin
4451,Fa2h
4452,Ctrb1
4453,Chst5
4454,Cntnap4
4455,Adamts18
4456,Vat1l
4457,Clec3a
4458,Pkd1l2
4459,Bcmo1
4460,Hsd17b2
4461,Cdh13
4462,Necab2
4463,Slc38a8
4464,Lrrc50
4465,Kcng4
4466,Wfdc1
4467,Atp2c2
4468,Fam92b
4469,1110050K14Rik
4470,Foxf1a
4471,Foxl1
4472,Jph3
4473,BC048644
4474,Car5a
4475,Trhr2
4476,Il17c
4477,Snai3
4478,Cdh15
4479,Sult5a1
4480,Dpep1
4481,Spire2
4482,Acta1
4483,Pgbd5
4484,Agt
4485,Capn9
4486,Trim67
4487,Disc1
4488,Pcnxl2
4489,BC021891
4490,Slc35f3
4491,Gria4
4492,Ddi1
4493,Mmp13
4494,Mmp3
4495,Mmp10
4496,Mmp8
4497,Mmp27
4498,Mmp7
4499,Trpc6
4500,Gm16833
4501,Cntn5
4502,Piwil4
4503,1700012B09Rik
4504,Gpr83
4505,Folr4
4506,Hephl1
4507,2200002K05Rik
4508,Ccdc67
4509,Fat3
4510,Naalad2
4511,Col5a3
4512,S1pr5
4513,Ap1m2
4514,Gm6484
4515,Elavl3
4516,Zfp872
4517,1810064F22Rik
4518,Gm6607
4519,Tbx20
4520,B3gat1
4521,Glb1l2
4522,Glb1l3
4523,Gm1110
4524,Igsf9b
4525,AI414108
4526,Opcml
4527,Ntm
4528,Adamts8
4529,Tmem45b
4530,Barx2
4531,Kcnj5
4532,Kcnj1
4533,7630403G23Rik
4534,Kirrel3
4535,Ddx25
4536,A630095E13Rik
4537,Fez1
4538,Slc37a2
4539,Hepacam
4540,Robo4
4541,Vsig2
4542,AW551984
4543,Scn3b
4544,1700110K17Rik
4545,4931429I11Rik
4546,1700063D05Rik
4547,3110039I08Rik
4548,Mir100
4549,2610203C20Rik
4550,Mir125b-1
4551,Grik4
4552,Pou2f3
4553,Trim29
4554,Ccdc153
4555,Pdzd3
4556,Foxr1
4557,Upk2
4558,Cxcr5
4559,Treh
4560,Ttc36
4561,Cd3g
4562,Cd3d
4563,Cd3e
4564,Scn4b
4565,Tmprss4
4566,BC049352
4567,Il10ra
4568,Tmprss13
4569,Fxyd2
4570,Dscaml1
4571,Apoa1
4572,Apoc3
4573,Apoa4
4574,Apoa5
4575,2900052N01Rik
4576,Gm4791
4577,Gm10677
4578,Nnmt
4579,Htr3a
4580,Tmprss5
4581,Drd2
4582,Ncam1
4583,Gm11149
4584,1600029D21Rik
4585,Bco2
4586,Tex12
4587,2310030G06Rik
4588,Pou2af1
4589,1810046K07Rik
4590,9230115E21Rik
4591,AI593442
4592,Exph5
4593,Rab39
4594,Sln
4595,Elmod1
4596,Tnfaip8l3
4597,Acsbg1
4598,Crabp1
4599,Chrnb4
4600,AI118078
4601,Isl2
