,0
3128,Hist1h2bl
3129,Hist1h2ai
3130,Hist1h3h
3131,Hist1h2bm
3132,Hist1h4j
3133,Hist1h4k
3134,Hist1h2ak
3135,Hist1h2bn
3136,Hist1h1b
3137,Hist1h3i
3138,Hist1h2an
3139,Hist1h2bp
3140,Hist1h4m
3141,Hist1h4n
3142,Zfp184
3143,Hist1h2bk
3144,Hist1h4i
3145,Hist1h2ag
3146,Hist1h2bj
3147,Zfp322a
3148,Abt1
3149,C230035I16Rik
3150,Hist1h4h
3151,Hist1h2af
3152,Hist1h3g
3153,Hist1h2bh
3154,Hist1h3f
3155,Hist1h4f
3156,Hist1h1d
3157,Hist1h3e
3158,Hist1h2ae
3159,Hist1h2bg
3160,Hist1h2bf
3161,Hist1h2ad
3162,Hist1h3d
3163,Hist1h4d
3164,Hist1h2be
3165,Hist1h1e
3166,Hist1h2ac
3167,Hist1h2bc
3168,Hist1h4c
3169,Hfe
3170,Hist1h1c
3171,Hist1h3c
3172,Hist1h2bb
3173,Hist1h2ab
3174,Hist1h4b
3175,Hist1h4a
3176,Hist1h3a
3177,Hist1h1a
3178,Lrrc16a
3179,Cmah
3180,Fam65b
3181,Gmnn
3182,BC005537
3183,Acot13
3184,Tdp2
3185,D130043K22Rik
3186,Aldh5a1
3187,Gpld1
3188,Mrs2
3189,2610307P16Rik
3190,Sox4
3191,Cdkal1
3192,E2f3
3193,Mboat1
3194,Agtr1a
3195,Uqcrfs1
3196,Dusp22
3197,Irf4
3198,Exoc2
3199,Hus1b
3200,Foxc1
3201,Gmds
3202,Wrnip1
3203,Serpinb1a
3204,Serpinb6b
3205,Serpinb9
3206,Serpinb6a
3207,1110046J04Rik
3208,Nqo2
3209,Ripk1
3210,Bphl
3211,Tubb2a
3212,Tubb2b
3213,Psmg4
3214,Slc22a23
3215,1300014I06Rik
3216,Prpf4b
3217,1700026J04Rik
3218,Eci2
3219,Cdyl
3220,Rpp40
3221,Ppp1r3g
3222,Lyrm4
3223,Fars2
3224,Nrn1
3225,F13a1
3226,Rreb1
3227,Ssr1
3228,Cage1
3229,Riok1
3230,Snrnp48
3231,Txndc5
3232,Muted
3233,Eef1e1
3234,Slc35b3
3235,Gcnt2
3236,Pak1ip1
3237,Tmem14c
3238,BC024659
3239,Nedd9
3240,Tmem170b
3241,Hivep1
3242,Edn1
3243,Tbc1d7
3244,Gfod1
3245,Sirt5
3246,Nol7
3247,Ranbp9
3248,Ccdc90a
3249,Cd83
3250,Jarid2
3251,Dtnbp1
3252,Mylip
3253,Gmpr
3254,Atxn1
3255,Gm1574
3256,Rbm24
3257,Cap2
3258,C78339
3259,Nup153
3260,Kif13a
3261,Nhlrc1
3262,Tpmt
3263,Kdm1b
3264,Dek
3265,Rnf144b
3266,Id4
3267,Zfp169
3268,Mirlet7d
3269,Mirlet7f-1
3270,Ptpdc1
3271,Phf2
3272,Fam120a
3273,C030044B11Rik
3274,Ninj1
3275,1110007C09Rik
3276,Fgd3
3277,Bicd2
3278,Ippk
3279,Cenpp
3280,Aspn
3281,Omd
3282,Nol8
3283,Iars
3284,Fbxw17
3285,9430083A17Rik
3286,Spin1
3287,Nxnl2
3288,S1pr3
3289,Shc3
3290,Cks2
3291,Secisbp2
3292,Sema4d
3293,Gadd45g
3294,Diras2
3295,Syk
3296,Auh
3297,Nfil3
3298,Ror2
3299,Sptlc1
3300,Sfxn1
3301,Cplx2
3302,Thoc3
3303,4732471D19Rik
3304,4833439L19Rik
3305,Arl10
3306,Nop16
3307,Higd2a
3308,Cltb
3309,Faf2
3310,Rnf44
3311,Tspan17
3312,Unc5a
3313,Uimc1
3314,Zfp346
3315,Nsd1
3316,Rab24
3317,Prelid1
3318,Mxd3
3319,Lman2
3320,Rgs14
3321,Grk6
3322,Prr7
3323,Dbn1
3324,Pdlim7
3325,Dok3
3326,Ddx41
3327,Fam193b
3328,Tmed9
3329,B4galt7
3330,Caml
3331,Ddx46
3332,B230219D22Rik
3333,Txndc15
3334,Pcbd2
3335,Catsper3
3336,H2afy
3337,Fbxl21
3338,Tgfbi
3339,Smad5
3340,Klhl3
3341,Hnrnpa0
3342,5133401N09Rik
3343,Ubqln1
3344,Gkap1
3345,Kif27
3346,2210016F16Rik
3347,Hnrnpk
3348,Mir7-1
3349,Rmi1
3350,Ntrk2
3351,Agtpbp1
3352,A230056J06Rik
3353,Naa35
3354,Isca1
3355,Etohd2
3356,Zcchc6
3357,Gas1
3358,Dapk1
3359,4930486L24Rik
3360,Ctla2b
3361,Ctla2a
3362,Zfp808
3363,Gm3604
3364,Zfp935
3365,Zfp934
3366,6720489N17Rik
3367,Gm5141
3368,2010111I01Rik
3369,Gm16907
3370,Mir27b
3371,Mir3074-1
3372,Fancc
3373,Ptch1
3374,0610007P08Rik
3375,Slc35d2
3376,Zfp367
3377,Habp4
3378,Cdc14b
3379,1810034E14Rik
3380,1110018J18Rik
3381,Ctsl
3382,Cdk20
3383,Hiatl1
3384,Zfp369
3385,Uqcrb
3386,Gm10767
3387,Mterfd1
3388,Ptdss1
3389,4933433G19Rik
3390,Zfp712
3391,Zfp708
3392,Rslcan18
3393,Zfp759
3394,Rsl1
3395,Zfp455
3396,Zfp458
3397,Zfp457
3398,Zfp595
3399,Zfp953
3400,Zfp456
3401,Zfp429
3402,Zfp459
3403,Zfp874a
3404,Zfp874b
3405,Zfp58
3406,Zfp87
3407,Zfp748
3408,AA987161
3409,A530054K11Rik
3410,Zfp738
3411,Zfp71-rs1
3412,4930441O14Rik
3413,Zfp85-rs1
3414,Zfp493
3415,4930525G20Rik
3416,Zfp273
3417,Mtrr
3418,Fastkd3
3419,1700001L19Rik
3420,Papd7
3421,Srd5a1
3422,Nsun2
3423,Med10
3424,BC018507
3425,Ndufs6
3426,Mrpl36
3427,Lpcat1
3428,Clptm1l
3429,Tert
3430,Slc12a7
3431,Nkd2
3432,Trip13
3433,Brd9
3434,Tppp
3435,Cep72
3436,Exoc3
3437,Pdcd6
3438,Sdha
3439,Ccdc127
3440,Lrrc14b
3441,Zfp72
3442,Zfp825
3443,Erap1
3444,Cast
3445,Mir682
3446,Ell2
3447,Glrx
3448,Rhobtb3
3449,Spata9
3450,Rfesd
3451,Gpr150
3452,Arsk
3453,Ttc37
3454,Mctp1
3455,Ankrd32
3456,2210408I21Rik
3457,Fam172a
3458,Pou5f2
3459,Arrdc3
3460,Lysmd3
3461,Polr3g
3462,Mblac2
3463,Cetn3
3464,Mef2c
3465,Tmem161b
3466,Ccnh
3467,Rasa1
3468,Cox7c
3469,Vcan
3470,Xrcc4
3471,Tmem167
3472,Rps23
3473,Atg10
3474,A830009L08Rik
3475,Ssbp2
3476,4833422C13Rik
3477,Zcchc9
3478,Rasgrf2
3479,Msh3
3480,Dhfr
3481,Fam151b
3482,Zfyve16
3483,Serinc5
3484,Mtx3
3485,Cmya5
3486,Papd4
3487,Homer1
3488,Jmy
3489,Arsb
3490,Lhfpl2
3491,Scamp1
3492,Gm9776
3493,Ap3b1
3494,Tbca
3495,Wdr41
3496,Pde8b
3497,Zbed3
3498,Aggf1
3499,F2rl1
3500,F2r
3501,Iqgap2
3502,Sv2c
3503,Poc5
3504,Ankdd1b
3505,Polk
3506,Col4a3bp
3507,Hmgcr
3508,Gcnt4
3509,Fam169a
3510,Nsa2
3511,Gfm2
3512,Hexb
3513,Enc1
3514,Rgnef
3515,Utp15
3516,Ankra2
3517,Btf3
3518,Foxd1
3519,Fcho2
3520,Tnpo1
3521,Ptcd2
3522,Mrps27
3523,6430562O15Rik
3524,Mtap1b
3525,Mccc2
3526,Bdp1
3527,Serf1
3528,Smn1
3529,Gtf2h2
3530,Ocln
3531,Marveld2
3532,Rad17
3533,Taf9
3534,Ccdc125
3535,Cdk7
3536,Mrps36
3537,Cenph
3538,Ccnb1
3539,Slc30a5
3540,Pik3r1
3541,Mast4
3542,Srek1
3543,Erbb2ip
3544,Nln
3545,Sgtb
3546,2410002O22Rik
3547,Trim23
3548,Ppwd1
3549,Cenpk
3550,Adamts6
3551,Cwc27
3552,Srek1ip1
3553,Rgs7bp
3554,Ipo11
3555,Dimt1
3556,Kif2a
3557,3830408C21Rik
3558,AI197445
3559,Zswim6
3560,Mir325
3561,2810008M24Rik
3562,Ndufaf2
3563,Ercc8
3564,Elovl7
3565,Pde4d
3566,Mir1904
3567,Plk2
3568,Gpbp1
3569,Mier3
3570,Map3k1
3571,Ankrd55
3572,Il6st
3573,Ddx4
3574,Slc38a9
3575,Ppap2a
3576,Skiv2l2
3577,Dhx29
3578,Ccno
3579,Gpx8
3580,Gzmk
3581,Snx18
3582,Arl15
3583,A430090L17Rik
3584,Ndufs4
3585,Mocs2
3586,Itga2
3587,Itga1
3588,Pelo
3589,Parp8
3590,Emb
3591,Mrps30
3592,Nnt
3593,Paip1
3594,4833420G17Rik
3595,3110070M22Rik
3596,Gm7120
3597,Hmgcs1
3598,E130304F04Rik
3599,Zfp131
3600,Gm2897
3601,D830030K20Rik
3602,Gm5796
3603,Gm10406
3604,Gm3696
3605,Flnb
3606,Dnase1l3
3607,Abhd6
3608,Rpp14
3609,Pxk
3610,Pdhb
3611,Kctd6
3612,4930452B06Rik
3613,Fhit
3614,Ptprg
3615,3830406C13Rik
3616,Thoc7
3617,Atxn7
3618,Psmd6
3619,Il3ra
3620,Slc4a7
3621,Oxsm
3622,Ngly1
3623,Top2b
3624,Rarb
3625,Thrb
3626,Nr1d2
3627,Rpl15
3628,Nkiras1
3629,Ube2e1
3630,Ube2e2
3631,Nid2
3632,2700060E02Rik
3633,Gng2
3634,1810063B07Rik
3635,Kcnk5
3636,Nudt13
3637,Ecd
3638,Fam149b
3639,Dnajc9
3640,Mrps16
3641,Anxa7
3642,Zmynd17
3643,Ppp3cb
3644,1810062O18Rik
3645,Usp54
3646,Synpo2l
3647,Sec24c
3648,Fut11
3649,6230400D17Rik
3650,Chchd1
3651,2310021P13Rik
3652,Ndst2
3653,Camk2g
3654,Plau
3655,Vcl
3656,Ap3m1
3657,Adk
3658,Myst4
3659,Dupd1
3660,Samd8
3661,Vdac2
3662,Comtd1
3663,Zfp503
3664,1700112E06Rik
3665,Kcnma1
3666,Dlg5
3667,Polr3a
3668,Rps24
3669,Zmiz1
3670,4931406H21Rik
3671,Ppif
3672,Ppifos
3673,Zcchc24
3674,Anxa11
3675,4933413J09Rik
3676,Slmap
3677,Fam116a
3678,Arf4
3679,Pde12
3680,Asb14
3681,Appl1
3682,Hesx1
3683,Il17rd
3684,Arhgef3
3685,D14Abb1e
3686,Ccdc66
3687,Wnt5a
3688,Selk
3689,Actr8
3690,Il17rb
3691,Chdh
3692,Cacna1d
3693,Dcp1a
3694,Tkt
3695,Prkcd
3696,Rft1
3697,Sfmbt1
3698,Tmem110
3699,Mustn1
3700,Nek4
3701,Spcs1
3702,Glt8d1
3703,Gnl3
3704,Snord19
3705,Pbrm1
3706,2010107H07Rik
3707,Nt5dc2
3708,Stab1
3709,Nisch
3710,Phf7
3711,Bap1
3712,Dnahc1
3713,Capn7
3714,Sh3bp5
3715,Mettl6
3716,Eaf1
3717,Hacl1
3718,Btd
3719,Ankrd28
3720,Dph3
3721,Oxnad1
3722,Ncoa4
3723,Timm23
3724,Parg
3725,Ercc6
3726,Fam170b
3727,E130203B14Rik
3728,Lrrc18
3729,Arhgap22
3730,Mapk8
3731,Syt15
3732,Fam35a
3733,Glud1
3734,Gm3219
3735,Sncg
3736,Mmrn2
3737,Bmpr1a
3738,Wapal
3739,Gcap14
3740,Ghitm
3741,Sh2d4b
3742,Tspan14
3743,5730469M10Rik
3744,4930431P03Rik
3745,Ptger2
3746,Txndc16
3747,Gpr137c
3748,Ero1l
3749,Psmc6
3750,Styx
3751,Gnpnat1
3752,Fermt2
3753,Ddhd1
3754,Bmp4
3755,Cdkn3
3756,Cnih
3757,Gmfb
3758,Cgrrf1
3759,Samd4
3760,Gch1
3761,Wdhd1
3762,Socs4
3763,Mapk1ip1l
3764,Lgals3
3765,Dlgap5
3766,Fbxo34
3767,Atg14
3768,Ktn1
3769,Peli2
3770,6720456H20Rik
3771,Exoc5
3772,Mudeng
3773,Naa30
3774,3632451O06Rik
3775,Ttc5
3776,Rpph1
3777,Parp2
3778,Tep1
3779,Osgep
3780,Apex1
3781,Tmem55b
3782,Pnp
3783,Pnp2
3784,Rnase4
3785,Ang
3786,Mettl17
3787,Slc39a2
3788,Ndrg2
3789,Arhgef40
3790,Gm16617
3791,Zfp219
3792,Snord58b
3793,Hnrnpc
3794,Rpgrip1
3795,Supt16h
3796,Chd8
3797,Snord8
3798,Rab2b
3799,Tox4
3800,Mettl3
3801,Sall2
3802,Dad1
3803,Abhd4
3804,Oxa1l
3805,Slc7a7
3806,Mrpl52
3807,Mmp14
3808,Lrp10
3809,Prmt5
3810,Haus4
3811,Jub
3812,4931414P19Rik
3813,Psmb5
3814,Psmb11
3815,Cdh24
3816,Acin1
3817,4930579G18Rik
3818,1700123O20Rik
3819,Slc7a8
3820,Homez
3821,Ppp1r3e
3822,Bcl2l2
3823,Pabpn1
3824,Slc22a17
3825,Efs
3826,Ngdn
3827,Zfhx2
3828,Thtpa
3829,Ap1g2
3830,Dhrs4
3831,Lrrc16b
3832,Pck2
3833,Dcaf11
3834,Psme1
3835,Fam158a
3836,Psme2
3837,Rnf31
3838,Irf9
3839,Rec8
3840,Ipo4
3841,Tm9sf1
3842,Tssk4
3843,Mdp1
3844,Nedd8
3845,Gmpr2
3846,Tinf2
3847,Tgm1
3848,Rabggta
3849,Dhrs1
3850,2610027L16Rik
3851,Ltb4r1
3852,Adcy4
3853,Ripk3
3854,Nfatc4
3855,Nynrin
3856,Khnyn
3857,Sdr39u1
3858,Gm5801
3859,Gzmc
3860,Rnf17
3861,Cenpj
3862,Parp4
3863,Mphosph8
3864,Gm16973
3865,Pspc1
3866,Zmym5
3867,Zmym2
3868,Cryl1
3869,Ift88
3870,Il17d
3871,N6amt2
3872,Xpo4
3873,Lats2
3874,Sap18
3875,F630043A04Rik
3876,Mrp63
3877,Zdhhc20
3878,Efha1
3879,Fgf9
3880,Rcbtb1
3881,Gm6904
3882,Phf11
3883,Gm4902
3884,D14Ertd668e
3885,Gm6907
3886,Setdb2
3887,Cab39l
3888,Cdadc1
3889,Atp8a2
3890,Nupl1
3891,Mtmr6
3892,Spata13
3893,Mipep
3894,Tnfrsf19
3895,Sacs
3896,Ebpl
3897,Kpna3
3898,6330409N04Rik
3899,Trim13
3900,Dleu2
3901,Kcnrg
3902,Mir16-1
3903,Dleu7
3904,Rnaseh2b
3905,Fam124a
3906,Serpine3
3907,Ints6
3908,4931440J10Rik
3909,Wdfy2
3910,2700070H01Rik
3911,Ctsb
3912,Fdft1
3913,Neil2
3914,Fam167a
3915,Mtmr9
3916,Pinx1
3917,Sox7
3918,Msra
3919,Kif13b
3920,Hmbox1
3921,Ints9
3922,Extl3
3923,Fzd3
3924,Zfp395
3925,Pnoc
3926,Elp3
3927,Gm600
3928,Pbk
3929,Esco2
3930,Ccdc25
3931,Clu
3932,Ephx2
3933,Chrna2
3934,Ptk2b
3935,1700001G11Rik
3936,Trim35
3937,Adra1a
3938,Dpysl2
3939,Bnip3l
3940,Ppp2r2a
3941,Cdca2
3942,Kctd9
3943,Gnrh1
3944,Dock5
3945,Nefm
3946,Adam28
3947,Stc1
3948,Slc25a37
3949,Loxl2
3950,R3hcc1
3951,Chmp7
3952,Tnfrsf10b
3953,Rhobtb2
3954,Egr3
3955,Bin3
3956,2610301G19Rik
3957,9930012K11Rik
3958,Pdlim2
3959,Sorbs3
3960,Ppp3cc
3961,Slc39a14
3962,Piwil2
3963,Polr3d
3964,Mir320
3965,Phyhip
3966,Bmp1
3967,Reep4
3968,Hr
3969,Nudt18
3970,Fam160b2
3971,Epb4.9
3972,Npm2
3973,Xpo7
3974,Dok2
3975,Gfra2
3976,Fndc3a
3977,Gm9199
3978,Cysltr2
3979,Rcbtb2
3980,Rb1
3981,Lpar6
3982,Itm2b
3983,Med4
3984,Nudt15
3985,Sucla2
3986,Esd
3987,Lrch1
3988,Lrrc63
3989,Lcp1
3990,Zc3h13
3991,Siah3
3992,Cog3
3993,Slc25a30
3994,Gm4285
3995,Tpt1
3996,Snora31
3997,Gtf2f2
3998,Kctd4
3999,1200011I18Rik
4000,Nufip1
4001,Tsc22d1
4002,Serp2
4003,1700108F19Rik
4004,9030625A04Rik
4005,Ccdc122
4006,Dnajc15
4007,Epsti1
4008,Tnfsf11
4009,Akap11
4010,Dgkh
4011,1300010F03Rik
4012,1190002H23Rik
4013,Naa16
4014,Mtrf1
4015,Kbtbd7
4016,Gm5465
4017,Wbp4
4018,Elf1
4019,Sugt1
4020,Pcdh17
4021,Diap3
4022,Tdrd3
4023,Gm5088
4024,Dach1
4025,Mzt1
4026,6720463M24Rik
4027,Dis3
4028,Pibf1
4029,Klf12
4030,Tbc1d4
4031,Commd6
4032,Uchl3
4033,Lmo7
4034,Kctd12
4035,4933432I03Rik
4036,Cln5
4037,Fbxl3
4038,Mycbp2
4039,Ednrb
4040,Pou4f1
4041,Rnf219
4042,Gm17066
4043,Rbm26
4044,Ndfip2
4045,Spry2
4046,Mir17
4047,Mir18
4048,Mir17hg
4049,Gpc6
4050,Tgds
4051,Gpr180
4052,Abcc4
4053,Cldn10
4054,Dzip1
4055,Dnajc3
4056,Uggt2
4057,Mbnl2
4058,Rap2a
4059,Ipo5
4060,Farp1
4061,Stk24
4062,Dock9
4063,Ubac2
4064,Gpr18
4065,Gpr183
4066,Timm8a2
4067,A330035P11Rik
4068,Tm9sf2
4069,Clybl
4070,Pcca
4071,A2ld1
4072,Tmtc4
4073,Sepp1
4074,Ccdc152
4075,Ghr
4076,Fbxo4
4077,AW549877
4078,A630020A06
4079,BC037032
4080,Oxct1
4081,Card6
4082,Rpl37
4083,Snord72
4084,Prkaa1
4085,Ttc33
4086,Ptger4
4087,Dab2
4088,Fyb
4089,Rictor
4090,Osmr
4091,Lifr
4092,Egflam
4093,Wdr70
4094,Nup155
4095,2410089E03Rik
4096,Nipbl
4097,1110020G09Rik
4098,Skp2
4099,Lmbrd2
4100,Capsl
4101,Spef2
4102,Prlr
4103,Dnajc21
4104,Brix1
4105,Rad1
4106,Rai14
4107,Gm10389
4108,4930556M19Rik
4109,Amacr
4110,Tars
4111,Sub1
4112,Zfr
4113,Mir1898
4114,Mtmr12
4115,Golph3
4116,Pdzd2
4117,6030458C11Rik
4118,Drosha
4119,Acot10
4120,Gm5803
4121,Basp1
4122,Myo10
4123,Fam134b
4124,Zfp622
4125,Fbxl7
4126,Ank
4127,Fam105b
4128,Fam105a
4129,Trio
4130,Dap
4131,Ankrd33b
4132,Ropn1l
4133,March6
4134,Cmbl
4135,Cct5
4136,Fam173b
4137,0610007N19Rik
4138,Sema5a
4139,Sdc2
4140,Pgcp
4141,4930592A05Rik
4142,Tspyl5
4143,Mtdh
4144,Laptm4b
4145,Matn2
4146,9430069I07Rik
4147,Rpl30
4148,Hrsp12
4149,Pop1
4150,Nipal2
4151,Stk3
4152,Vps13b
4153,Cox6c
4154,Fbxo43
4155,Polr2k
4156,Spag1
4157,Rnf19a
4158,Ankrd46
4159,Snx31
4160,Pabpc1
4161,Ywhaz
4162,Zfp706
4163,Ncald
4164,Rrm2b
4165,Ubr5
4166,Klf10
4167,Azin1
4168,Atp6v1c1
4169,Fzd6
4170,Cthrc1
4171,Slc25a32
4172,Dcaf13
4173,Dcstamp
4174,Lrp12
4175,Oxr1
4176,Abra
4177,Angpt1
4178,Eif3e
4179,Ttc35
4180,Nudcd1
4181,Eny2
4182,Ebag9
4183,Trps1
4184,Eif3h
4185,Utp23
4186,Rad21
4187,Aard
4188,Med30
4189,Ext1
4190,Samd12
4191,Tnfrsf11b
4192,Mal2
4193,Taf2
4194,Dscc1
4195,Gm9920
4196,Deptor
4197,Col14a1
4198,Mrpl13
4199,Mtbp
4200,Sntb1
4201,Has2as
4202,Zhx2
4203,Derl1
4204,Wdr67
4205,9130401M01Rik
4206,Zhx1
4207,Atad2
4208,Wdyhv1
4209,Fbxo32
4210,D15Ertd621e
4211,Tmem65
4212,Trmt12
4213,Rnf139
4214,Tatdn1
4215,Ndufb9
4216,Mtss1
4217,Sqle
4218,E430025E21Rik
4219,Nsmce2
4220,Trib1
4221,Fam84b
4222,9930014A18Rik
4223,Myc
4224,Pvt1
4225,H2afy3
4226,Fam49b
4227,Asap1
4228,Efr3a
4229,Tmem71
4230,Phf20l1
4231,Wisp1
4232,Ndrg1
4233,St3gal1
4234,Zfat
4235,Mir30b
4236,Khdrbs3
4237,Trappc9
4238,Peg13
4239,Chrac1
4240,Eif2c2
4241,Ptk2
4242,Dennd3
4243,Slc45a4
4244,Ptp4a3
4245,Arc
4246,Jrk
4247,4933427E11Rik
4248,4930572J05Rik
4249,2300005B03Rik
4250,Lynx1
4251,Ly6k
4252,Gml
4253,Ly6e
4254,Ly6i
4255,Ly6a
4256,Ly6c1
4257,Zfp41
4258,Top1mt
4259,Mafa
4260,Zc3h3
4261,Gsdmd
4262,Naprt1
4263,Eef1d
4264,Tigd5
4265,Pycrl
4266,Tsta3
4267,Zfp623
4268,Zfp707
4269,2410075B13Rik
4270,Fam83h
4271,Scrib
4272,Puf60
4273,Nrbp2
4274,Plec
4275,Parp10
4276,Grina
4277,Spatc1
4278,Gm10345
4279,Oplah
4280,Exosc4
4281,Gpaa1
4282,Cyc1
4283,Sharpin
4284,Maf1
4285,Fam203a
4286,Heatr7a
4287,Bop1
4288,Scx
4289,Hsf1
4290,Dgat1
4291,Fbxl6
4292,Slc52a2
4293,Adck5
4294,Cpsf1
4295,Vps28
4296,Tonsl
4297,Cyhr1
4298,Kifc2
4299,Ppp1r16a
4300,Gpt
4301,Mfsd3
4302,Recql4
4303,Lrrc14
4304,Lrrc24
4305,C030006K11Rik
4306,Arhgap39
4307,Zfp251
4308,Zfp7
4309,Commd5
4310,Rpl8
4311,Zfp647
4312,1110038F14Rik
4313,Rbfox2
4314,Apol9a
4315,Apol10b
4316,Apol9b
4317,Apol8
4318,Myh9
4319,Txn2
4320,Foxred2
4321,Eif3d
4322,Ift27
4323,Csf2rb2
4324,Csf2rb
4325,Tst
4326,Mpst
4327,Kctd17
4328,Il2rb
4329,C1qtnf6
4330,Mfng
4331,Card10
4332,Cdc42ep1
4333,Lgals2
4334,Gga1
4335,Sh3bp1
4336,Pdxp
4337,Lgals1
4338,Nol12
4339,Triobp
4340,H1f0
4341,Gcat
4342,Ankrd54
4343,Eif3l
4344,Micall1
4345,1700088E04Rik
4346,Polr2f
4347,Gm10863
4348,Pick1
4349,Slc16a8
4350,Pla2g6
4351,Maff
4352,Tmem184b
4353,Csnk1e
4354,Kdelr3
4355,Ddx17
4356,Dmc1
4357,4933432B09Rik
4358,Cby1
4359,Tomm22
4360,Josd1
4361,Gtpbp1
4362,Sun2
4363,Gm16576
4364,Dnalc4
4365,Nptxr
4366,Cbx6
4367,D730005E14Rik
4368,Apobec3
4369,Cbx7
4370,Pdgfb
4371,Rpl3
4372,Snord83b
4373,Snord43
4374,Tab1
4375,Smcr7l
4376,Atf4
4377,Rps19bp1
4378,Tnrc6b
4379,Adsl
4380,Sgsm3
4381,Mkl1
4382,Slc25a17
4383,St13
4384,Xpnpep3
4385,Dnajb7
4386,Rbx1
4387,Ep300
4388,L3mbtl2
4389,Chadl
4390,Rangap1
4391,Zc3h7b
4392,Tef
4393,Tob2
4394,Phf5a
4395,Aco2
4396,Polr3h
4397,Csdc2
4398,Pmm1
4399,Pppde2
4400,Xrcc6
4401,Nhp2l1
4402,Ccdc134
4403,Srebf2
4404,Cenpm
4405,Naga
4406,Fam109b
4407,1500032L24Rik
4408,Ndufa6
4409,Cyp2d22
4410,Cyp2d11
4411,Tcf20
4412,Tbrg3
4413,Gm20324
4414,Serhl
4415,Rrp7a
4416,Poldip3
4417,Rnu12
4418,Cyb5r3
4419,A4galt
4420,Arfgap3
4421,1700001L05Rik
4422,Pacsin2
4423,Ttll1
4424,Bik
4425,Mcat
4426,Tspo
4427,Ttll12
4428,Scube1
4429,Pnpla3
4430,Samm50
4431,Parvb
4432,Ldoc1l
4433,Prr5
4434,Gm20556
4435,Arhgap8
4436,Phf21b
4437,Nup50
4438,5031439G07Rik
4439,Fam118a
4440,Smc1b
4441,Atxn10
4442,Mirlet7c-2
4443,Mirlet7b
4444,Ppara
4445,2210021J22Rik
4446,Ttc38
4447,Gtse1
4448,Trmu
4449,Celsr1
4450,Gramd4
4451,Cerk
4452,Tbc1d22a
4453,Brd1
4454,Zbed4
4455,Alg12
4456,Creld2
4457,Pim3
4458,Panx2
4459,1810021B22Rik
4460,Trabd
4461,1300018J18Rik
4462,Tubgcp6
4463,Hdac10
4464,Mapk12
4465,Mapk11
4466,Plxnb2
4467,Fam116b
4468,Ppp6r2
4469,Sbf1
4470,Lmf2
4471,Ncaph2
4472,Sco2
4473,Tymp
4474,Odf3b
4475,Cpt1b
4476,BC090627
4477,Chkb
4478,Arsa
4479,Shank3
4480,Rabl2
4481,Alg10b
4482,Cpne8
4483,Kif21a
4484,Slc2a13
4485,Lrrk2
4486,Gxylt1
4487,Yaf2
4488,Zcrb1
4489,Pphln1
4490,Prickle1
4491,D630010B17Rik
4492,Pus7l
4493,Irak4
4494,Twf1
4495,Ano6
4496,E330033B04Rik
4497,Arid2
4498,Scaf11
4499,Slc38a1
4500,Slc38a2
4501,Amigo2
4502,Fam113b
4503,Rpap3
4504,Endou
4505,Rapgef3
4506,Slc48a1
4507,Hdac7
4508,Tmem106c
4509,Senp1
4510,Pfkm
4511,Asb8
4512,AI836003
4513,Zfp641
4514,Lalba
4515,2310037I24Rik
4516,Snora34
4517,Ccnt1
4518,9330020H09Rik
4519,4930415O20Rik
4520,Adcy6
4521,Cacnb3
4522,Ddx23
4523,Rnd1
4524,Ccdc65
4525,Fkbp11
4526,Arf3
4527,Wnt10b
4528,Wnt1
4529,Ddn
4530,Prkag1
4531,Mll2
4532,Rhebl1
4533,Dhh
4534,Lmbr1l
4535,Tuba1b
4536,Tuba1a
4537,4930578M01Rik
4538,Tuba1c
4539,Troap
4540,Spats2
4541,Mcrs1
4542,1700120C14Rik
4543,Fam186b
4544,Prpf40b
4545,Fmnl3
4546,Tmbim6
4547,Nckap5l
4548,Bcdin3d
4549,Racgap1
4550,Accn2
4551,Smarcd1
4552,2310016M24Rik
4553,Lass5
4554,Lima1
4555,Larp4
4556,2310068J16Rik
4557,Dip2b
4558,Mir3473
4559,Atf1
4560,Mettl7a1
4561,Slc11a2
4562,Gm5475
4563,Letmd1
4564,Csrnp2
4565,Tfcp2
4566,Pou6f1
4567,C330013E15Rik
4568,Dazap2
4569,Smagp
4570,Galnt6
4571,Slc4a8
4572,Fignl2
4573,Acvrl1
4574,Acvr1b
4575,A330009N23Rik
4576,Grasp
4577,Nr4a1
4578,9430023L20Rik
4579,6030408B16Rik
4580,Eif4b
4581,Tenc1
4582,Spryd3
4583,Soat2
4584,Csad
4585,Zfp740
4586,Itgb7
4587,Rarg
4588,Mfsd5
4589,Pfdn5
4590,Myg1
4591,Aaas
4592,Sp1
4593,Amhr2
4594,Prr13
4595,Pcbp2
4596,Map3k12
4597,Tarbp2
4598,Npff
4599,Atf7
4600,Atp5g2
4601,Calcoco1
4602,Smug1
4603,Cbx5
4604,Hnrnpa1
4605,Gm5643
4606,Nfe2
4607,Copz1
4608,Zfp385a
4609,Itga5
4610,Pde1b
4611,Zfp263
4612,Zfp174
4613,Zfp597
4614,Nat15
4615,1700037C18Rik
4616,Cluap1
4617,Nlrc3
4618,Slx4
4619,Trap1
4620,Crebbp
4621,Adcy9
4622,Srl
4623,Tfap4
4624,Glis2
4625,Pam16
4626,Coro7
4627,Vasn
4628,Dnaja3
4629,Nmral1
