,Club_respiratory,Basal_respiratory,Ciliated_respiratory,Tuft_respiratory,Neuroendocrine_respiratory,Goblet_respiratory,Ionocyte_respiratory
Dexi,0.30479354,0.3277691,0.22716315,0.29269543,0.5573717,0.32822987,0.22860608
Clec16a,0.019213734,0.0147033315,0.08007391,0.010233157,0.014385343,0.022304578,0.054566365
Socs1,0.026772058,0.043410726,0.022820177,0.093979694,0.0,0.0,0.0
Tnp2,0.0,0.0003505917,0.0,0.0,0.0,0.0,0.0
Prm1,0.00017131663,0.0006355233,0.0,0.0,0.0,0.0,0.0
Gm26822,0.0,0.00067142525,0.0,0.0,0.0,0.0,0.0
Rmi2,0.0021974342,0.0046164356,0.0,0.016740477,0.0068424926,0.008466246,0.0
Gm21859,0.00035864013,0.0,0.0,0.012458534,0.0,0.0,0.0
Litaf,0.45273015,0.7288308,0.59550226,0.8306084,0.8198728,0.75500554,0.7738736
Gm4262,0.00050102844,0.0012933802,0.11035723,0.0085612945,0.0,0.025135191,0.0
Snn,0.008861539,0.019438414,0.07477175,0.044417333,0.010189922,0.0,0.0
Txndc11,0.11020655,0.13334416,0.1777129,0.18389985,0.32984564,0.4329634,0.12614828
Zc3h7a,0.13372357,0.14195642,0.18078879,0.20398322,0.1708995,0.14138883,0.1162568
4930509G22Rik,0.00084866094,0.0011195053,0.0061101937,0.0,0.012320732,0.0,0.0
Rsl1d1,0.22377184,0.42215705,0.24584645,0.3072532,0.45584705,0.19991693,0.45063797
2610020C07Rik,0.0005361777,0.005569669,0.0,0.008730593,0.0,0.012604368,0.0
Gspt1,0.122474,0.22691582,0.18967395,0.11117917,0.20986767,0.0616265,0.052572608
Tnfrsf17,0.0,0.0,0.0012840428,0.0,0.0,0.0,0.0
Snx29,0.015781796,0.013135201,0.010359766,0.0,0.012827035,0.031095982,0.051952843
Cpped1,0.024186369,0.046068728,0.05592761,0.061101757,0.07628005,0.030144563,0.10196907
Gm9961,0.0,0.0,0.0019884575,0.0,0.0,0.0,0.0
Shisa9,0.0,0.00014398393,0.0035655932,0.0,0.0,0.0,0.0
Ercc4,0.022423532,0.025855074,0.04778798,0.04745206,0.013586957,0.0,0.0
Mkl2,0.059154965,0.05631974,0.051311363,0.0778835,0.058470782,0.071639605,0.10320031
Gm15738,0.00024101212,0.00035280216,0.0,0.0,0.0,0.0,0.0
Parn,0.051216852,0.075487554,0.04287616,0.08821336,0.041894138,0.06937494,0.06005039
Bfar,0.113867275,0.15435381,0.12458963,0.15511078,0.13530557,0.089479364,0.3193664
3110001I22Rik,0.010406119,0.0242695,0.010029688,0.0076950323,0.0,0.009585357,0.0
Pla2g10,0.0044934317,0.00022460982,0.0,0.0,0.0,0.0,0.0
Pla2g10os,0.00054324494,0.00021420985,0.0,0.0,0.0,0.0,0.0
Rrn3,0.017240705,0.016210955,0.010849907,0.030711265,0.0068424926,0.056511633,0.043569736
Ntan1,0.32189742,0.40736544,0.43763644,0.6867972,0.6036728,0.27944472,0.14626709
Pdxdc1,0.33424604,0.21014427,0.20969431,0.3350135,0.20177448,0.38967213,0.20914857
Mpv17l,0.050616708,0.05004056,0.09433573,0.17535777,0.16057754,0.08200085,0.0
Ifitm7,0.0012942671,0.0006711919,0.009472885,0.0,0.0,0.0,0.0
2900011O08Rik,0.0,0.0,0.0044333735,0.007649894,0.0,0.0,0.0
Marf1,0.01879104,0.015430657,0.01927979,0.03438448,0.0044960612,0.009646823,0.0
Nde1,0.080063805,0.14376229,0.03842682,0.09121616,0.07166297,0.07708583,0.043514945
Myh11,0.00031348428,0.0,0.0,0.01171955,0.0,0.0,0.0
Fopnl,0.28768548,0.3584225,0.30076492,0.37451884,0.3645049,0.18021432,0.32353544
Abcc1,0.15007816,0.050762128,0.2600947,0.010423725,0.07157818,0.064044595,0.1136822
Snai2,0.005356049,0.11465561,0.0024970756,0.028727591,0.026139654,0.010187006,0.0
Efcab1,0.0038140588,0.029835552,0.49520302,0.028182989,0.17736226,0.0,0.0
Ube2v2,0.011177869,0.02474581,0.00800684,0.0040316097,0.029537514,0.0070548346,0.0
Mcm4,0.012367199,0.036579017,0.036918726,0.031115834,0.0,0.010438844,0.11220317
Prkdc,0.022841632,0.015623966,0.025356231,0.027750462,0.008435633,0.020120714,0.0
Mzt2,0.121505916,0.19422957,0.13233253,0.3199199,0.2462027,0.09478932,0.19036922
Spidr,0.020774096,0.044925246,0.046194777,0.01098788,0.01731412,0.0,0.051952843
Pkp2,0.13427499,0.08203461,0.11712835,0.22290365,0.19875129,0.100612395,0.22438638
Yars2,0.06097604,0.10857678,0.11919402,0.050491385,0.12277017,0.04324406,0.14894344
Dnm1l,0.05754218,0.07629049,0.06366093,0.17255253,0.17423004,0.019986948,0.1160664
Fgd4,0.024921246,0.026861187,0.061728097,0.043412212,0.06301528,0.0,0.0
Spag6,0.0042436873,0.0066792434,0.97379184,0.034661986,0.0137480805,0.03325102,0.0
Igll1,0.0,0.00068373105,0.020363338,0.0,0.0,0.0,0.0
Vpreb1,0.006024857,0.018991604,0.015585873,0.009988516,0.007343797,0.0,0.0
Top3b,0.059255317,0.10693367,0.2107217,0.07765598,0.08514426,0.07235774,0.07398847
Ppm1f,0.008615053,0.015202996,0.04036053,0.013004841,0.016644366,0.015911661,0.0
Mapk1,0.19309166,0.2901079,0.24608414,0.24778016,0.30400404,0.16058543,0.23410822
1700056N10Rik,0.00072254863,0.00208566,0.0021929992,0.0,0.013857945,0.0,0.0
Ypel1,0.011432029,0.006780534,0.009292608,0.01805193,0.029595524,0.0060288636,0.0
Ppil2,0.16426629,0.2295243,0.15349665,0.25514597,0.18398581,0.12218688,0.319224
2610318N02Rik,0.0003982282,0.0015971232,0.0,0.0,0.0,0.0,0.05963057
Sdf2l1,0.27495387,0.28964004,0.58964974,0.49475572,0.49339652,0.89049065,0.1555187
Ccdc116,0.004653219,0.000976094,0.0069552627,0.0077348864,0.0,0.0,0.0
Gm15646,0.0,0.00034409377,0.0,0.0,0.0,0.0,0.0
Ydjc,0.051729526,0.042986035,0.055563763,0.11234788,0.12675992,0.023023674,0.0
Ube2l3,0.18319702,0.23741563,0.1835392,0.21275033,0.22427799,0.060440376,0.27264172
Gm15648,0.0006505507,0.0019435942,0.0053776135,0.0,0.0,0.007835134,0.0
Hic2,0.009995024,0.0079273945,0.04130313,0.049249075,0.0,0.0,0.0
Gm26635,0.0002648603,0.0013068774,0.0,0.0,0.0,0.0,0.0
Tmem191c,0.021426046,0.00945309,0.014923549,0.24165286,0.2513747,0.02071577,0.0
Pi4ka,0.069047906,0.040375017,0.049524907,0.122677065,0.12331429,0.07429491,0.18691252
Snap29,0.047158502,0.0447794,0.067898914,0.04531249,0.059471354,0.0,0.09546779
Crkl,0.003139012,0.003937423,0.0018285475,0.0,0.017071625,0.0,0.0
Aifm3,0.0011063922,0.0009185204,0.028598327,0.0,0.0,0.0,0.0
Lztr1,0.04985132,0.06055845,0.11322628,0.075879805,0.03648844,0.060763888,0.08796266
Thap7,0.14825492,0.13695522,0.14784083,0.27774462,0.14705835,0.10814998,0.20578946
Lrrc74b,0.0072690686,0.0077024936,0.77355933,0.0060018008,0.0,0.0,0.0
P2rx6,0.020044843,0.0043119835,0.13705249,0.038526595,0.012720667,0.0,0.0
Slc7a4,0.14191452,0.08733928,0.17869902,0.25131893,0.17573333,0.15473557,0.054051638
Smpd4,0.019545326,0.03128702,0.02915655,0.03351446,0.05120952,0.0,0.043569736
Ccdc74a,0.0049826535,0.002838277,0.6850512,0.009395871,0.014309149,0.0,0.0
Med15,0.063428104,0.067574106,0.08738069,0.0894951,0.1290251,0.07549779,0.09762137
Klhl22,0.04238827,0.050083775,0.010973695,0.038443144,0.07829974,0.05534252,0.10362013
Scarf2,0.008896629,0.024236243,0.0030617327,0.09711121,0.024270816,0.0,0.0
Car15,0.0009474571,0.00040871365,0.0021659092,0.0,0.0,0.0,0.0
Gm20518,0.0,0.00059626036,0.0,0.0,0.014309149,0.0,0.0
Dgcr2,0.12925792,0.12470292,0.11818343,0.218084,0.19323422,0.063927084,0.25321874
Tssk1,0.0002657848,0.0009419809,0.0,0.0,0.011932522,0.0,0.0
Dgcr14,0.050217416,0.06549342,0.06641668,0.054770995,0.08065573,0.045665238,0.0
Gsc2,0.0,0.0003252136,0.0,0.0,0.0,0.0,0.0
Slc25a1,0.15201685,0.14401871,0.089331925,0.18766798,0.2209699,0.13242738,0.14128909
Dgcr6,0.35381868,0.59832793,0.9892711,0.51776296,0.6908515,0.23621945,0.6147785
Prodh,0.07118946,0.22890027,0.17168184,0.044598535,0.16490866,0.019073507,0.18123308
Rtn4r,0.0069385963,0.011708243,0.009529759,0.008414838,0.0,0.006392212,0.0
Zdhhc8,0.038753763,0.041674536,0.041540653,0.06932664,0.02246585,0.0070548346,0.0
Ranbp1,0.76053005,1.0593629,0.8877864,0.9414123,1.1612748,0.6325804,1.0496646
Trmt2a,0.07358555,0.10009093,0.11061663,0.14268707,0.04867232,0.05458171,0.17279363
Dgcr8,0.016780425,0.020249203,0.033256162,0.031661984,0.0,0.02130613,0.0
Tango2,0.059379697,0.09456669,0.16810061,0.117328756,0.054411966,0.09090871,0.0
Arvcf,0.014614279,0.015190181,0.082212016,0.038449693,0.03448695,0.009172201,0.0
Comt,1.1625409,1.928034,2.2020524,1.6436665,1.973846,1.2955838,1.6180905
Txnrd2,0.056741998,0.07507364,0.07863836,0.108995244,0.11036322,0.028604519,0.16177109
Gnb1l,0.017637016,0.041714687,0.014009624,0.03804497,0.010549456,0.0,0.0
Gm16314,0.00043937983,0.0,0.0,0.0,0.0,0.0,0.0
Tbx1,0.2659641,0.29065058,0.37889487,0.31869543,0.45832202,0.14244522,0.1078245
4930588K23Rik,0.0,0.00033053636,0.0,0.0,0.0,0.0,0.0
Gp1bb,0.0022841152,0.0006044701,0.0022319416,0.0,0.011368045,0.0,0.0
Sept5,0.004839751,0.0028707448,0.021775676,0.0,0.04389553,0.0,0.0
Cldn5,0.0,0.00030647923,0.0,0.0,0.0,0.0,0.0
Cdc45,0.0063503003,0.0100599425,0.0,0.008790189,0.0,0.0,0.0
Ufd1l,0.19273782,0.27447096,0.179763,0.29092962,0.42354205,0.2245422,0.20074342
2510002D24Rik,0.24611989,0.3650642,0.38661066,0.6385418,0.38484755,0.19142741,0.41570154
Mrpl40,0.27126256,0.31523612,0.5800705,0.3814538,0.2661171,0.21294731,0.42867672
Hira,0.029584525,0.03316733,0.05928086,0.054544877,0.064215705,0.014692842,0.11220317
Lamp3,0.0,0.0,0.0016868623,0.0,0.0,0.0,0.0
B3gnt5,0.0,0.000573681,0.0,0.0,0.0,0.0,0.0
A930003A15Rik,0.0,0.0,0.0059896987,0.0,0.0,0.0,0.0
Klhl6,0.0002908444,0.0005881721,0.0,0.0,0.0044960612,0.0,0.0
Klhl24,0.07879198,0.082508914,0.081654616,0.08516706,0.020449484,0.0,0.22723487
Yeats2,0.029649034,0.03038484,0.1625793,0.103291556,0.01943543,0.082202874,0.060605686
Parl,0.26348266,0.29932076,0.3075685,0.4329624,0.28531197,0.25199553,0.21118432
Cyp2ab1,0.0,0.0,0.0,0.0105630215,0.0,0.0,0.0
Abcc5,0.022603273,0.014083312,0.14591874,0.07812851,0.09098204,0.0053999866,0.0
Eif2b5,0.11886995,0.12015645,0.16868326,0.061590623,0.11446065,0.060273416,0.11907534
Dvl3,0.010217322,0.008697506,0.011554569,0.016028358,0.012754135,0.0069322656,0.0
Ap2m1,0.42577347,0.7129569,0.7569814,0.5395049,0.80614287,0.4012272,0.54329115
Abcf3,0.079781026,0.08425274,0.17979135,0.057610277,0.10020719,0.10997492,0.102819666
Vwa5b2,0.0010055515,0.00038942692,0.0,0.0,0.021929562,0.0,0.0
Alg3,0.121774666,0.14274529,0.14514469,0.1208287,0.04787585,0.070152745,0.15175875
Ece2,0.072204575,0.084758244,0.07483375,0.15046112,0.21733038,0.14873363,0.0
Camk2n2,0.0031648788,0.0058939317,0.03255391,0.009883593,0.15418486,0.011501008,0.0
Psmd2,0.35704422,0.37199146,0.40356764,0.4667433,0.39053783,0.23666196,0.39001685
Eif4g1,0.31156528,0.21434622,0.26001322,0.29384944,0.19548613,0.2479473,0.25550282
Fam131a,0.0069886935,0.006299848,0.18315814,0.007012871,0.032968547,0.0,0.0
Clcn2,0.017054047,0.015567481,0.0077806227,0.044135436,0.0,0.021932404,0.052572608
Polr2h,0.18339017,0.28668377,0.15236314,0.21619843,0.3494664,0.16289116,0.45893052
Chrd,0.00043323735,0.001732328,0.0,0.0,0.0,0.0,0.0
Ephb3,0.102025144,0.0825994,0.11691017,0.09238922,0.20355894,0.08201416,0.30810305
Gm16863,0.00143483,0.0019835888,0.005836292,0.0,0.0,0.0,0.0
Vps8,0.02016535,0.016212014,0.09712265,0.039160915,0.018625556,0.043075204,0.051952843
2510009E07Rik,0.028139614,0.014133188,0.028910384,0.0335564,0.032050375,0.05647237,0.0
Ehhadh,0.01989856,0.020192618,0.056602746,0.0,0.019049672,0.024389926,0.0
1300002E11Rik,0.1198067,0.16712514,0.26393354,0.22429068,0.276302,0.080239676,0.113900654
Gm26744,0.00035309282,0.00037534026,0.0025656784,0.0,0.0,0.0,0.0
Map3k13,0.0020726665,0.0007317511,0.000993167,0.0,0.0,0.009172201,0.0
2610020F03Rik,0.0009601803,0.0,0.0,0.0,0.0,0.0,0.0
Tmem41a,0.0842182,0.07179577,0.12133333,0.119488366,0.106185205,0.10071194,0.0
Liph,0.11393855,0.035526637,0.18986392,0.07145177,0.014571882,0.21675391,0.052572608
Senp2,0.084013626,0.104898885,0.12997751,0.14096622,0.13432898,0.105278,0.10881841
Igf2bp2,0.042389,0.08320215,0.06363646,0.063032955,0.12764329,0.007835134,0.0
Tra2b,0.3319897,0.65628266,0.40436473,0.53167665,0.545953,0.3106642,0.55954677
Etv5,0.0011631302,0.0135558555,0.001490758,0.025572034,0.029765181,0.033390325,0.0
Dgkg,0.0,0.00031311472,0.0017179915,0.0,0.012827035,0.0,0.0
9230117E06Rik,0.0,0.00030288237,0.0,0.0,0.0,0.0,0.0
Crygs,0.0007687385,0.0008256648,0.0,0.0,0.0,0.0,0.0
Tbccd1,0.029490551,0.040833954,0.034928687,0.023867732,0.11064271,0.07182495,0.16257241
Dnajb11,0.331408,0.4652692,0.6066583,0.52111536,0.6274748,0.59436744,0.7610315
Ahsg,0.0,0.0,0.0,0.058127392,0.0,0.0,0.0
Fetub,0.18041801,0.044649687,0.019045595,0.25837117,0.12911905,0.037853785,0.0
Kng2,0.0002895934,0.0,0.0,0.0,0.0,0.0,0.0
Kng1,0.00016445572,0.0,0.0,0.0,0.0,0.0,0.0
Eif4a2,0.7277124,1.2839487,0.86348164,1.3718641,1.6738195,0.63999856,1.0386056
Rfc4,0.036082197,0.0815528,0.03925431,0.020633876,0.11107627,0.018577939,0.10741678
Adipoq,0.0,0.0010495293,0.0,0.0,0.0,0.0,0.0
BC106179,0.00013328799,0.0,0.0,0.0,0.0,0.0,0.0
St6gal1,0.004641428,0.0,0.0038885223,0.0,0.0,0.011325538,0.0
Rtp4,0.27965385,0.22860755,0.39100975,0.2340031,0.15272726,0.1335866,0.16904362
Sst,0.00020905235,0.0,0.0,0.0,0.0,0.0,0.0
Bcl6,0.0399547,0.05038961,0.019871453,0.014912457,0.044949964,0.04674044,0.0
Lppos,0.14541185,0.098216586,0.12532353,0.064670645,0.18195285,0.088146955,0.16194619
Lpp,0.14415517,0.15354767,0.080047734,0.14888483,0.11535067,0.084872745,0.043514945
A230028O05Rik,0.0014666105,0.0014625653,0.0,0.0,0.013937349,0.0,0.0
Tprg,0.013816331,0.021899126,0.0,0.019601136,0.0,0.0,0.0
Trp63,0.0257394,0.48517084,0.041109372,0.09861852,0.16315772,0.008378324,0.17551574
Gm4524,0.0008568109,0.0,0.0029873468,0.0,0.0,0.0,0.0
P3h2,0.022838345,0.12588134,0.013995074,0.019054687,0.06121673,0.0,0.09684873
Cldn1,0.0009500834,0.003423414,0.0,0.0,0.0,0.0,0.0
Il1rap,0.01905688,0.022529075,0.0066659073,0.0331921,0.0,0.023397703,0.0
Gmnc,0.005045234,0.0012979389,0.005512388,0.0,0.0,0.0,0.0
Ccdc50,0.06495994,0.080828704,0.083373316,0.077848926,0.033936303,0.11785741,0.21756627
Fgf12,0.0,0.0,0.0,0.0,0.067079775,0.0,0.0
Mb21d2,0.016502067,0.014784517,0.009228533,0.055045135,0.011152257,0.0,0.0
Hrasls,0.0,0.0,0.020032916,0.0,0.0,0.0,0.0
Atp13a5,0.071612105,0.0059895334,0.007765291,0.0053723073,0.022978239,0.018174196,0.0
Atp13a4,0.00023741904,0.0,0.0,0.0,0.0,0.047152005,0.0
Opa1,0.048029218,0.0488854,0.05757475,0.060210872,0.05636814,0.017331917,0.0
Gm26569,0.0036519882,0.0042381138,0.041583613,0.0,0.0,0.0,0.0
4632428C04Rik,0.002763149,0.0016476815,0.027305657,0.0,0.0,0.0,0.0
Hes1,1.7855574,2.2611444,2.0366106,0.77386945,1.1420954,1.4401699,1.1681027
Gm26562,0.0,0.0003438312,0.0,0.0,0.0,0.0,0.0
Lrrc15,0.0011256922,0.0014135786,0.0,0.0,0.0,0.0,0.0
Gp5,0.0009207862,0.0009183297,0.0090775555,0.0,0.0,0.0,0.0
Atp13a3,0.24952222,0.19250913,0.30870184,0.10444151,0.13825865,0.09512674,0.20834483
Tmem44,0.04396545,0.038267653,0.096455224,0.02614772,0.0,0.09114312,0.0632273
Lsg1,0.08184799,0.09877301,0.18889946,0.11577069,0.1740762,0.08201105,0.09810081
Fam43a,0.18181933,0.21058221,0.5940843,0.116634294,0.24327774,0.18782254,0.043569736
Xxylt1,0.00445339,0.005720612,0.0045374422,0.010305447,0.03138757,0.0,0.0
Acap2,0.050369795,0.05483317,0.050387956,0.03945868,0.11944721,0.10228024,0.0
Ppp1r2,0.23815352,0.32536218,0.4255717,0.557774,0.4827654,0.3006148,0.2555386
Apod,0.0077229473,0.000516029,0.0,0.0,0.0,0.0,0.0
Bdh1,0.056786317,0.02044775,0.0995098,0.12748924,0.09349618,0.055911936,0.055251893
Gm15743,0.0027319815,0.0,0.0,0.024906777,0.013105688,0.0,0.0
Dlg1,0.059703853,0.05129085,0.07925265,0.07933809,0.10391899,0.048075024,0.1715765
Mfi2,0.0013758801,0.0,0.0,0.0,0.0,0.0,0.0
Pigz,0.00083336246,0.0,0.0,0.0,0.0,0.0,0.0
NCBP2-AS2,0.47262064,0.50813794,0.54568875,0.7860742,0.5636388,0.4858441,0.41718918
Ncbp2,0.15036032,0.28784946,0.21230035,0.25276947,0.1833338,0.13123249,0.16442242
Senp5,0.01118151,0.01368736,0.022527197,0.0,0.0,0.0,0.0
Pak2,0.15288532,0.156334,0.21190938,0.3078343,0.16273814,0.07703915,0.14747
Pigx,0.14899701,0.21923254,0.2548269,0.29611942,0.28722596,0.20900983,0.2586164
Cep19,0.06191091,0.07739144,0.45058718,0.13046065,0.06360981,0.029959874,0.15931486
Nrros,0.0054390524,0.010616269,0.019737279,0.024707237,0.009315119,0.009629357,0.0
Fbxo45,0.03079234,0.016105177,0.026063262,0.036586016,0.056046057,0.012525199,0.0
Wdr53,0.049917992,0.08188367,0.05281056,0.07926582,0.035900675,0.03726573,0.047553845
Rnf168,0.0147238765,0.02908108,0.019314405,0.027708706,0.028585307,0.011325538,0.0
Ubxn7,0.03628073,0.037351422,0.03811257,0.054649714,0.025426567,0.042337988,0.16422956
Tctex1d2,0.12923172,0.13517925,0.84390146,0.2802025,0.20427562,0.14012238,0.13901217
Pcyt1a,0.067248724,0.050885823,0.1288059,0.07695491,0.05874313,0.011239884,0.09029468
Slc51a,0.0011921052,0.0,0.0,0.0,0.0,0.0,0.0
Zdhhc19,0.0001921243,0.00019692486,0.0,0.0,0.0,0.0,0.0
Tfrc,0.07257648,0.062271103,0.051178094,0.035421252,0.093447,0.055946227,0.14596885
Tnk2,0.06699255,0.06491509,0.100989275,0.023361523,0.08108049,0.086882934,0.14779146
Muc4,0.40048367,0.030403161,0.1889397,0.022200191,0.024646187,0.19229813,0.40982744
Muc20,0.089217074,0.0053201793,0.011261858,0.020563627,0.0,0.11241192,0.5827671
Gm933,0.0010561689,0.0008904282,0.011674486,0.0040316097,0.01910209,0.0,2.33577
1700021K19Rik,0.029962888,0.03054987,0.06310929,0.052050278,0.060421,0.011406368,0.0
Fyttd1,0.09128431,0.18746996,0.1481409,0.20257202,0.3430018,0.13755228,0.53081256
Lrch3,0.02274019,0.01434424,0.038870357,0.030906798,0.037486877,0.0,0.06005039
Iqcg,0.009499793,0.009927935,0.8910981,0.025556823,0.0,0.0,0.0
Rpl35a,1.6708863,2.4802349,1.5030161,2.4081414,2.2018275,1.4477963,2.082708
Lmln,0.008947255,0.0058149956,0.08995932,0.042435966,0.01418629,0.0,0.0
Osbpl11,0.028275415,0.028360175,0.036031038,0.013335011,0.04587904,0.0,0.0
Snx4,0.14464998,0.21989405,0.11084639,0.096883915,0.16598472,0.15499286,0.2773913
1700007L15Rik,0.019300522,0.028953515,0.11885576,0.06137954,0.03896873,0.033857416,0.0
Zfp148,0.09043193,0.13075939,0.14115208,0.14710586,0.25665465,0.06377477,0.10350202
Slc12a8,0.00055155024,0.0004453144,0.0,0.0,0.0,0.118288144,0.0
Heg1,0.019223517,0.005219161,0.078746095,0.21204552,0.017071625,0.009071959,0.04876802
Gm15658,0.0008687714,0.0,0.0037165042,0.0,0.0,0.0,0.0
Gm15657,0.0,0.0,0.0022792972,0.0,0.0,0.0,0.0
Muc13,0.0030082557,0.0007512921,0.010125935,0.0,0.0,0.0,0.0
Itgb5,0.14294678,0.20565175,0.07823209,0.2455213,0.17740238,0.134141,0.16592465
Umps,0.06604235,0.08291468,0.07405589,0.14502303,0.16390455,0.092387155,0.12688397
Gm15829,0.0012272631,0.008132755,0.0045133997,0.0,0.0,0.0,0.0
Kalrn,0.02040213,0.005647024,0.0,0.08281525,0.024257945,0.0,0.0
Ropn1,0.0,0.0,0.0026372455,0.0,0.0,0.0,0.0
Ccdc14,0.004727338,0.0069818944,0.015828803,0.0,0.04049584,0.0,0.0
Mylk,0.00049216225,0.013104762,0.0,0.0,0.014026565,0.0,0.0
Hacd2,0.35272276,0.76235473,0.33403257,0.46000314,0.50038457,0.22099584,0.67431664
Adcy5,0.0003842183,0.0,0.0,0.0,0.0,0.0,0.2150983
Sec22a,0.09959082,0.15719858,0.057207946,0.16142873,0.19991273,0.061480053,0.0
Pdia5,0.07551227,0.07791707,0.009422062,0.095050186,0.07408401,0.31402597,0.10739864
Dirc2,0.06431414,0.08623539,0.08142787,0.08486846,0.11415333,0.030632062,0.10012645
Hspbap1,0.033951633,0.053224172,0.06485953,0.004870041,0.115211524,0.03446272,0.053029496
Gm26838,0.0,0.00036750446,0.0,0.0,0.0,0.0,0.0
Parp14,0.04832998,0.025832228,0.039506864,0.063351884,0.039175708,0.01875756,0.0
Dtx3l,0.06649145,0.026137885,0.023776997,0.027203482,0.0,0.0,0.075678855
Parp9,0.08172419,0.05672608,0.07290073,0.07417948,0.022854745,0.043025333,0.06015358
Gm15564,0.0028276888,0.00373495,0.012955689,0.0,0.0,0.0069322656,0.0
Kpna1,0.04538822,0.05291051,0.16734087,0.068465896,0.06169055,0.021935076,0.0
Wdr5b,0.0071163764,0.010844762,0.009987764,0.017116407,0.060910523,0.0,0.0
Fam162a,0.43029988,0.4686609,0.7102859,0.5284011,0.45931175,0.37726986,0.67248464
Ccdc58,0.117715605,0.17577912,0.11457361,0.16572122,0.06450104,0.10877641,0.1161696
Csta1,0.023854075,0.00074479653,0.0,0.015673408,0.0,0.0,0.0
Stfa2l1,0.001102977,0.0,0.0,0.0,0.0,0.0,0.0
2010005H15Rik,0.0004647945,0.00030486897,0.0,0.029363025,0.0,0.0,0.0
Casr,0.0,0.0,0.0,0.0078012613,0.0,0.0,0.0
Cd86,0.0032551184,0.006357521,0.010456209,0.0,0.013426096,0.0,0.0
Ildr1,0.26005358,0.1963092,0.33037156,0.6189333,0.20558156,0.27311718,0.24122097
Slc15a2,1.4434689,1.2008458,0.8398806,0.3602724,0.52718943,0.8172599,0.464725
Eaf2,0.20735496,0.10144,0.022437619,0.025371976,0.052331384,0.11718811,0.05354803
Iqcb1,0.04003409,0.05339185,0.14816402,0.07183394,0.08787411,0.036982335,0.0
Golgb1,0.3551292,0.24365193,0.6219035,0.6850007,0.469897,0.44610912,0.6222106
Hcls1,0.0023255132,0.003482411,0.008152887,0.0,0.0,0.0,0.0
Polq,0.0003756814,0.0004958784,0.0,0.0,0.0,0.0,0.0
Stxbp5l,0.0076501607,0.0027416975,0.0,0.0,0.22387254,0.0,0.0
Gtf2e1,0.0210922,0.022850594,0.013787638,0.010267156,0.0,0.0,0.0
Rabl3,0.024277119,0.019830724,0.02198249,0.0035507102,0.0,0.01074287,0.0
Hgd,0.00046235227,0.0,0.0,0.0,0.0,0.0,0.0
Ndufb4,0.4352237,0.4722726,0.5229086,0.7476481,0.7987204,0.28006873,0.73088044
Fstl1,0.009097815,0.04233034,0.0031231125,0.017439453,0.026615301,0.0,0.07327734
RP23-198F11.3,0.0026892244,0.0,0.0,0.0,0.0,0.0,0.0
Lrrc58,0.17709073,0.35882092,0.32275268,0.21875015,0.5716254,0.2800377,0.11220317
Gpr156,0.0006852718,0.0003233298,0.0,0.0,0.0,0.0,0.0
Gsk3b,0.2480864,0.27220437,0.20903428,0.35677388,0.5263677,0.096674204,0.17789735
Nr1i2,0.0,0.00038706217,0.10971825,0.0,0.0,0.0,0.0
Maats1,0.0022274086,0.0020640555,0.54694176,0.0,0.010226748,0.0,0.0
Maats1os,0.0,0.00044444535,0.0,0.0,0.0,0.0,0.0
Cox17,0.7417694,0.61479115,1.1140004,1.6380781,0.9503382,0.42594552,0.9781136
Popdc2,0.0027176074,0.0046735015,0.0049845655,0.0,0.011343465,0.0,0.0
Pla1a,0.004107176,0.00026579783,0.0020350497,0.0,0.0,0.0,0.0
Adprh,0.15641662,0.23635066,0.24521674,0.33196443,0.5049351,0.1320174,0.17225358
D930030I03Rik,0.0035822175,0.008452879,0.006833609,0.010554182,0.0,0.0,0.0
Cd80,0.0034365065,0.030678395,0.0017198292,0.0,0.017230125,0.0,0.0
Timmdc1,0.024808068,0.022793174,0.018458506,0.029043961,0.07880277,0.004732408,0.0
Poglut1,0.04215008,0.07773426,0.031483885,0.033118114,0.040146973,0.053850997,0.054051638
Tmem39a,0.08069072,0.083280146,0.06476933,0.072269075,0.083771996,0.14716369,0.13698193
Gm17103,0.0014239821,0.004036919,0.0015724875,0.0,0.0,0.0,0.0
Arhgap31,0.032463126,0.042205133,0.0403039,0.031920146,0.02979908,0.020552477,0.08197694
B4galt4,0.19429353,0.116499975,0.65371984,0.19921839,0.1341062,0.11749802,0.18865325
Upk1b,0.9347882,1.3638558,0.20286004,0.36828738,0.40788552,0.21011494,0.45912588
Igsf11,0.00078156794,0.0006048088,0.02552542,0.0,0.0,0.0,0.0
Lsamp,0.00019766309,0.0,0.003687735,0.027741801,0.16300939,0.0,0.036243048
Gap43,0.00039888566,0.00042050425,0.0,0.010554182,0.0,0.0,0.0
Zbtb20,0.25036135,0.26671892,0.44496593,0.707164,0.5501496,0.355107,0.51096153
Gm9968,0.0,0.0005754797,0.004204181,0.04757516,0.013135817,0.0,0.0
Qtrtd1,0.011228434,0.019797707,0.009233241,0.014828525,0.0,0.02265816,0.060605686
2610015P09Rik,0.051733002,0.082972415,0.48028564,0.0731739,0.09592328,0.049853876,0.043569736
Zdhhc23,0.0,0.0,0.0,0.0,0.013588995,0.0,0.0
Gramd1c,0.0065533887,0.008576755,0.0348366,0.018893622,0.021917501,0.0,0.0
Atp6v1a,0.17842203,0.221585,0.26138172,0.3631864,0.24884023,0.26721418,0.8427123
