,Tuft_intestine,Goblet_intestine,Endocrine_intestine,Stem_intestine,TA.G1_intestine,TA.G2_intestine,Paneth_intestine,Enterocyte.Mature.Proximal_intestine,Enterocyte.Mature.Distal_intestine
Slc39a13,0.01071976,0.031510625,0.02578461,0.014514823,0.012178943,0.014999866,0.003714888,0.0053930325,0.0
Spi1,0.0,0.0016509801,0.0,0.001916523,0.001911924,0.0,0.0,0.0036061031,0.0074485503
Mybpc3,0.0,0.0,0.0,0.00058228156,0.0,0.0,0.0,0.0,0.0
Madd,0.17358632,0.100927934,0.17305754,0.060491536,0.050216053,0.08076042,0.07221163,0.05744248,0.048875388
Nr1h3,0.07639966,0.037330635,0.07275168,0.11157908,0.1068591,0.11469604,0.10872055,0.3791421,0.34479052
Acp2,0.07050388,0.046777382,0.05418572,0.0647407,0.06538603,0.063242,0.040702015,0.07329388,0.07988848
Ddb2,0.037234012,0.03825575,0.04701489,0.10188229,0.10674209,0.11200704,0.08956557,0.01996996,0.019711051
A330069E16Rik,0.010225929,0.009944342,0.015303224,0.011318965,0.017102346,0.010506189,0.012709009,0.0054788,0.006184525
Pacsin3,0.02893556,0.009675077,0.010403194,0.01807703,0.015131697,0.01974998,0.0057504564,0.0,0.0
Arfgap2,0.22800347,0.12371787,0.23492579,0.1829842,0.23208767,0.16714075,0.15721454,0.066392384,0.10286095
1110051M20Rik,0.074605666,0.016238289,0.13269937,0.0708891,0.045438755,0.08474495,0.053000405,0.0,0.011902223
Lrp4,0.051599722,0.041421194,0.056563452,0.076087385,0.07171756,0.07665445,0.08613167,0.039154537,0.05419662
Ckap5,0.113030985,0.08869142,0.090272784,0.0499127,0.103490576,0.30730757,0.081685774,0.04070964,0.055566415
F2,0.0,0.0,0.035138324,0.0,0.0,0.0,0.0,0.0,0.0
Zfp408,0.020507956,0.029509917,0.02825346,0.012911481,0.012084485,0.011770818,0.017199084,0.0077852253,0.0091116745
Arhgap1,0.2993542,0.2920848,0.17835876,0.1286228,0.18644562,0.11690325,0.13629493,0.12293762,0.20550118
Atg13,0.110584624,0.08794736,0.108568095,0.07376197,0.050718606,0.083254054,0.0468282,0.11481252,0.07160094
Harbi1,0.12276347,0.050925337,0.07554068,0.062728524,0.050110243,0.07168369,0.0587088,0.025265113,0.008388001
Ambra1,0.0775881,0.06901607,0.078570716,0.050150067,0.04531628,0.037106927,0.052905496,0.058313623,0.036216147
Mdk,0.013842342,0.009381369,0.04586745,0.007729434,0.0052807196,0.005097265,0.0050047142,0.006386783,0.004209699
Dgkz,0.3347008,0.19643018,0.27008882,0.3192761,0.34137374,0.3591935,0.22489294,0.29132658,0.38611403
Gm9821,0.0,0.0,0.0,0.0019590242,0.0,0.0,0.0,0.0,0.0
Creb3l1,0.14143327,1.0919129,0.25237018,0.04342889,0.06562054,0.025663354,0.08900951,0.025933938,0.031223381
Phf21a,0.14011215,0.10253439,0.1389561,0.0675254,0.05660375,0.081565864,0.035731196,0.05701214,0.07985494
Gyltl1b,0.015170603,0.028392704,0.04196424,0.037411902,0.045711845,0.035901338,0.046397407,0.009506294,0.0029850318
Pex16,0.3079504,0.22245625,0.29508746,0.28004304,0.27548978,0.27045333,0.18716483,0.66190684,0.61811745
1700029I15Rik,0.011451062,0.0057297875,0.007904871,0.002273929,0.0,0.0017485769,0.013155131,0.018191962,0.0
Mapk8ip1,0.011726755,0.00071494095,0.08087422,0.0027539725,0.0043744193,0.009900383,0.0,0.0,0.0075492444
Cry2,0.0032414186,0.015659956,0.05655747,0.012955613,0.019619927,0.02090318,0.006258745,0.027467424,0.037901163
Slc35c1,0.1348081,0.42220974,0.12116236,0.121304244,0.18828312,0.13042197,0.14735049,0.15350823,0.072107024
Chst1,0.005068215,0.0,0.005882939,0.0,0.0,0.0,0.0,0.0,0.0
Syt13,0.0,0.0,0.31519565,0.000659558,0.007060189,0.0,0.0,0.0013217127,0.0
Prdm11,0.008981414,0.008531499,0.0085325,0.008655665,0.00529298,0.0077062105,0.0,0.0023640457,0.0
Trp53i11,0.17248811,0.13546732,0.7892727,0.09084078,0.108349584,0.123834245,0.10273438,0.016818244,0.014065739
Tspan18,0.0,0.0030219364,0.002059978,0.009084505,0.0026166716,0.0028722798,0.0038023214,0.0014613668,0.0
Cd82,0.39855272,0.5925965,0.3365958,0.28328347,0.3146305,0.29078662,0.2684134,0.86250186,1.1987578
Ext2,0.15139112,0.16393927,0.12008163,0.13560721,0.23029906,0.18394804,0.19065383,0.066040136,0.12430408
Accs,0.012099862,0.025223026,0.039729606,0.043487,0.036167767,0.030397508,0.025660114,0.0042086337,0.0
Gm13889,0.0,0.0,0.0038678993,0.0022410823,0.0025848728,0.0,0.0,0.0016558655,0.0
Alkbh3,0.21637595,0.11516271,0.124477364,0.12251531,0.15106548,0.14877066,0.13824737,0.13279387,0.10518419
Hsd17b12,0.6267474,0.4667435,0.35192809,0.47895133,0.62303835,0.53558415,0.5052454,0.28056803,0.32568565
Ttc17,0.09516903,0.05269513,0.046096817,0.048767474,0.058719154,0.048222546,0.076141834,0.05939228,0.043117028
Api5,0.15246886,0.13963205,0.15175487,0.1721418,0.2727974,0.21216187,0.098606944,0.096019775,0.06443464
Gm10801,0.0042271432,0.0,0.0,0.0,0.0,0.0,0.0057901107,0.0,0.0
Gm10800,0.0,0.0018430129,0.0,0.0021498937,0.0,0.006814984,0.0038023214,0.0023715643,0.014042158
B230118H07Rik,0.17813225,0.088737205,0.23791437,0.10906062,0.11634684,0.12211292,0.09570898,0.032459266,0.038739767
Traf6,0.03179668,0.019794704,0.040712763,0.033679746,0.031659827,0.04261434,0.03807913,0.016096128,0.002942412
Prr5l,0.0,0.0,0.0,0.0017871055,0.0,0.0,0.008860966,0.015077774,0.010349073
Commd9,0.35315165,0.31572214,0.41898715,0.2943898,0.24243946,0.25706455,0.1925039,0.14480557,0.1674705
Ldlrad3,0.025804657,0.003167171,0.015335588,0.0016731828,0.0,0.008807316,0.009889013,0.0,0.0
Trim44,0.05629369,0.045588527,0.10534383,0.08657279,0.059726726,0.120597176,0.106414564,0.02532046,0.027807374
Fjx1,0.0,0.0,0.054952227,0.0,0.0,0.0,0.0,0.0,0.0
Pamr1,0.0,0.0016150447,0.011378333,0.0,0.0,0.0,0.0,0.0,0.0
Slc1a2,0.002309203,0.005711577,0.0045842063,0.09983705,0.03656688,0.05212097,0.066622816,0.0,0.0032501195
Cd44,0.27162158,0.0438614,0.25091282,0.34546545,0.20087321,0.40022665,0.3626623,0.014573805,0.02049452
Pdhx,0.08831549,0.069217905,0.15760686,0.10575413,0.1611749,0.16604657,0.11424902,0.066791564,0.036108706
Apip,0.17492618,0.07110795,0.12985848,0.12392825,0.15161066,0.18668433,0.11923824,0.01817646,0.0011432783
Gm13874,0.010671249,0.0,0.0,0.0,0.0,0.0035326653,0.0,0.0,0.0
Ehf,0.63285476,0.2710517,0.13795665,0.57001555,0.421023,0.6109712,0.4137505,0.049176574,0.17515606
Cat,0.21307378,0.18949123,0.296677,0.37204388,0.25365454,0.32134938,0.26380062,0.9484482,0.625585
Abtb2,0.012909272,0.0,0.011086885,0.012695525,0.005134709,0.0024750282,0.0,0.0040510097,0.0053648073
Nat10,0.08241212,0.087570906,0.058270797,0.10477496,0.14421163,0.12030542,0.15822493,0.023335261,0.013789477
Caprin1,0.3415053,0.19440383,0.36403835,0.3388702,0.3583712,0.4209666,0.2987044,0.12560502,0.16695975
Lmo2,0.026537402,0.0014694971,0.0,0.0038372441,0.0031295256,0.0040426925,0.0,0.005902411,0.0
4931422A03Rik,0.0,0.0,0.0,0.0,0.002260173,0.0,0.0,0.0,0.0
Fbxo3,0.2710408,0.1747693,0.27491426,0.18668936,0.15337455,0.2137903,0.15884966,0.07696151,0.120430246
Cd59b,0.0048922445,0.024666024,0.03523014,0.0146322455,0.013001225,0.009952825,0.021220447,0.027306493,0.003689094
Cd59a,0.01143898,0.06869943,0.07339932,0.01219134,0.017800609,0.01435394,0.016076814,0.004244786,0.0
A930018P22Rik,0.0,0.0,0.0048865257,0.0007752056,0.0,0.0,0.0,0.0,0.0
Hipk3,0.13456418,0.0677923,0.0613878,0.076395914,0.08865947,0.098099545,0.07255262,0.044352453,0.0489022
Cstf3,0.26198953,0.1836534,0.2493992,0.15880632,0.24801178,0.18530256,0.11766259,0.055441562,0.060220577
Tcp11l1,0.020941528,0.0032792522,0.05797798,0.011483707,0.009595363,0.006039265,0.015488774,0.0010314074,0.0026424336
Depdc7,0.016365122,0.015358022,0.015823651,0.04616377,0.07111196,0.04385409,0.035183325,0.15275624,0.22687587
Qser1,0.07151148,0.048052453,0.0349577,0.0707727,0.08034732,0.11173144,0.10098546,0.012923262,0.02322508
Prrg4,0.0,0.001401546,0.0,0.0016166865,0.0029152576,0.0041068704,0.006258745,0.0018024916,0.0
Ccdc73,0.019406432,0.0025567017,0.008178012,0.012985613,0.013973208,0.010350237,0.010278255,0.0067344843,0.006383674
Eif3m,1.0271692,0.8647876,1.1006727,1.3293127,1.1081481,1.2548828,1.1421242,0.3870893,0.35307878
Them7,0.0,0.008470077,0.0,0.0,0.0,0.0,0.0,0.0014570339,0.0
Rcn1,0.03380202,0.31639153,0.31340247,0.0619716,0.028311668,0.03496714,0.07599087,0.0014570339,0.0
Pax6os1,0.0,0.0,0.035149172,0.0,0.0,0.0,0.0,0.0,0.0022253196
Pax6,0.0,0.0,0.36912292,0.00084074866,0.0,0.0,0.0,0.0,0.0041797073
Elp4,0.08868661,0.046399172,0.092003584,0.09529556,0.09772825,0.11603429,0.041464888,0.013453841,0.025307387
Immp1l,0.5756224,0.467515,0.5195751,0.45553935,0.49744618,0.5567466,0.36658174,0.30474994,0.35412914
Dnajc24,0.20939608,0.19227882,0.21752405,0.16403848,0.2089256,0.21763833,0.15483539,0.088483445,0.08852822
Mpped2,0.0,0.0,0.01574665,0.0009476477,0.0,0.00075259316,0.0,0.0,0.0
Arl14ep,0.035844352,0.041632246,0.046636816,0.029844584,0.020413987,0.033673987,0.019154174,0.012909259,0.010730035
Mettl15,0.07597531,0.034917634,0.03427,0.052195814,0.050293643,0.05968015,0.030333558,0.014184776,0.003263301
Kif18a,0.0,0.009426428,0.005479349,0.004583331,0.009498561,0.062359672,0.02547878,0.0041664075,0.0
Bdnf,0.0,0.0,0.052646484,0.0,0.0,0.0,0.0,0.0,0.00399817
Lin7c,0.20882216,0.1931121,0.27657732,0.19325419,0.20791957,0.25931403,0.24315763,0.13566194,0.15683167
Lgr4,0.077457994,0.07732114,0.056621455,0.1280737,0.12948382,0.13325913,0.123096526,0.04253942,0.060731724
Ccdc34,0.6083626,0.83179015,0.64872897,0.9463364,1.400466,1.9115716,0.95302975,0.11412185,0.11320946
Bbox1,0.005731884,0.0,0.0,0.008712873,0.0048515275,0.0175158,0.007781129,0.073298715,0.005120694
Slc5a12,0.007513582,0.0020445224,0.005342409,0.0,0.0021200385,0.0,0.0,0.10429001,0.04068074
Lpcat4,0.32061785,0.23111777,0.08724952,0.02164804,0.025034988,0.017469203,0.03457425,0.0060805283,0.24216
Nop10,1.5206674,1.4041864,1.034264,1.7584649,1.9137865,1.8722347,1.58914,0.6543638,0.6598666
Slc12a6,0.025673145,0.02513471,0.030138243,0.05790476,0.03572529,0.06279282,0.055604957,0.100809276,0.08594005
Emc4,0.2653715,0.28278017,0.21457608,0.21173967,0.2543219,0.26622385,0.2471978,0.15138912,0.1267959
Katnbl1,0.090730354,0.07948789,0.07985483,0.07598827,0.084153295,0.10506874,0.076594956,0.023597373,0.016488796
Emc7,0.5799903,0.62104505,0.5604744,0.49600357,0.58349967,0.5392927,0.40825135,0.35894537,0.4161356
Aven,0.073099986,0.056079414,0.0939405,0.09136702,0.08741695,0.11574524,0.0843011,0.04167258,0.035519116
Ryr3,0.017936867,0.0,0.0,0.0,0.0,0.0,0.0,0.0049051065,0.0
Fmn1,0.012644823,0.041632257,0.011552518,0.024671635,0.01800812,0.015170453,0.02495044,0.057436958,0.06330203
Gm13963,0.0,0.0,0.013994634,0.003941113,0.0015882734,0.0028696284,0.004780875,0.0024145667,0.0
Gm13966,0.0,0.0,0.0,0.0010456688,0.00065222936,0.0,0.0,0.001451169,0.0
Scg5,0.024254426,0.0023045256,0.6919783,0.0017129831,0.004702861,0.0031775234,0.0,0.0,0.014368965
Arhgap11a,0.059200574,0.08087041,0.05114291,0.050567314,0.16771466,0.22984922,0.026334848,0.027084412,0.055999443
Aqr,0.12015332,0.1018712,0.09508448,0.14315602,0.15776686,0.17128336,0.10992185,0.061287478,0.048112754
Zfp770,0.030483346,0.02338465,0.020451443,0.029125419,0.046005342,0.052043695,0.02416961,0.010137576,0.0026424336
Dph6,0.08290962,0.04085054,0.064479016,0.0768121,0.06663574,0.078307554,0.04425147,0.0067430735,0.013513466
Gm13977,0.0,0.0023017975,0.003769487,0.0010667895,0.0008822288,0.003748964,0.0056905863,0.0013304055,0.0
BC052040,0.0696801,0.03410985,0.027326316,0.045849554,0.048197433,0.044748433,0.025308073,0.00602912,0.010281322
Meis2,0.018192753,0.0,0.0,0.0067472435,0.004369243,0.0035713252,0.0069160657,0.005061331,0.0
2700033N17Rik,0.0,0.0,0.0,0.0,0.0,0.0016950051,0.0,0.017083257,0.0053648073
Spred1,0.02810029,0.06456769,0.045975156,0.051064488,0.042058326,0.090480946,0.046459243,0.007023935,0.015679073
Fam98b,0.091851056,0.086597964,0.07625472,0.11517248,0.1865054,0.10868867,0.0809002,0.021544075,0.041191924
Rasgrp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thbs1,0.0,0.0021744815,0.03179512,0.009080464,0.0,0.007795207,0.015768819,0.0,0.0
Fsip1,0.0,0.0011824432,0.0,0.0,0.0,0.0,0.0070667043,0.0,0.004135129
Eif2ak4,0.03952924,0.035711594,0.02662215,0.027402235,0.024856154,0.02504222,0.026639536,0.0071113436,0.0
Srp14,1.1513417,1.0581994,1.0392419,0.6795472,0.71307707,0.77121997,0.5413572,0.48866615,0.5845771
Bmf,0.0063036615,0.0027839108,0.034104988,0.002962159,0.008373802,0.004080558,0.0,0.011494275,0.016766425
Bub1b,0.044722006,0.0558041,0.015280794,0.027711343,0.17863552,0.31409666,0.072296076,0.0070842654,0.007551042
Pak6,0.01372473,0.0059929667,0.014236607,0.009850205,0.01639478,0.029920427,0.0,0.001908519,0.0
Ankrd63,0.057983004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plcb2,0.23180784,0.003868384,0.0,0.0010762665,0.0021819968,0.0,0.0,0.0,0.0
Inafm2,0.0588107,0.043520454,0.060505018,0.02981897,0.023965234,0.02225869,0.0399486,0.01760554,0.033529222
A430105I19Rik,0.010568816,0.0059735756,0.007758047,0.0039904015,0.003029118,0.003728074,0.003821168,0.0,0.0032429043
Phgr1,1.3284887,2.7434645,1.5679305,1.5471916,2.1193902,1.6804531,1.6175104,3.0699782,4.0570283
Disp2,0.0,0.0,0.1452176,0.0019470887,0.0,0.002084206,0.0031907784,0.0011122853,0.003057431
Knstrn,0.120927,0.1483955,0.17822163,0.15375613,0.3659948,0.5907282,0.22989576,0.02146562,0.025015827
Gm14091,0.0,0.0014080364,0.0,0.0012250381,0.0032682382,0.0,0.0054123197,0.0,0.0
Ivd,0.21303952,0.12665154,0.17443675,0.18740432,0.18668903,0.20119861,0.11437566,0.026355168,0.046649206
Bahd1,0.07489011,0.035125826,0.04429298,0.03750171,0.033867043,0.049534842,0.015658224,0.026743729,0.06381749
Chst14,0.005455396,0.0038704404,0.011901745,0.005596632,0.009455542,0.005684368,0.0147158755,0.0,0.0026424336
Ccdc32,0.22520497,0.08218555,0.088354945,0.09596962,0.0922582,0.08811682,0.07875202,0.19424742,0.18853834
Rpusd2,0.018217338,0.009060226,0.025753353,0.013741988,0.028540282,0.007203298,0.010730481,0.0012856808,0.0
Casc5,0.032052465,0.02750359,0.020853937,0.0075108386,0.07849016,0.22278917,0.013611656,0.0087837,0.0016305725
Rad51,0.049405754,0.08929319,0.056290805,0.07293467,0.29704595,0.43267956,0.08057116,0.015069661,0.012362418
Rmdn3,0.08851411,0.40284654,0.16159448,0.1644251,0.19550228,0.22053772,0.11617675,0.7272348,0.47477463
Gchfr,0.1454259,0.050413534,0.19603497,0.042341936,0.060542334,0.046723947,0.043049626,0.9332106,0.93380266
Dnajc17,0.11240209,0.102356784,0.14172214,0.11912478,0.14733973,0.12907359,0.067527264,0.104651816,0.05035234
Gm14137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029850318
Zfyve19,0.18610445,0.11600432,0.18828577,0.16402383,0.170644,0.17096144,0.18082997,0.14733796,0.07318976
Ppp1r14d,0.6167943,0.8033096,0.5916964,0.7404028,0.7743914,0.8101595,0.66902655,1.5659187,1.8104651
Spint1,0.52914983,0.3484507,0.60684425,0.33859912,0.4257358,0.31921956,0.35952342,0.807271,0.9648673
Rhov,0.010220195,0.013611229,0.025635574,0.011073243,0.009144972,0.004863495,0.010827058,0.010960592,0.019299803
Vps18,0.07051108,0.031567134,0.02477297,0.03223384,0.033112973,0.029781217,0.04802802,0.06099621,0.06539411
Dll4,0.052278034,0.18421511,0.13767502,0.016120555,0.010514034,0.034496717,0.0074873446,0.022306599,0.027442032
Chac1,0.0,0.0151982615,0.0,0.00094649615,0.0,0.0,0.0,0.0,0.0032429043
Ino80,0.051745333,0.07350173,0.055358924,0.07225135,0.06872783,0.09679741,0.02927636,0.043687504,0.029452596
Exd1,0.006243638,0.0017637176,0.0,0.0021352354,0.0,0.0,0.0016057015,0.0,0.0
Chp1,0.41027483,0.2531457,0.32679346,0.6032387,0.30254617,0.46821222,0.48850545,0.377412,0.5551653
1700020I14Rik,0.43000004,0.27555394,0.27608362,0.37296167,0.45704913,0.45981446,0.40807262,0.38606742,0.4527301
Oip5,0.027958997,0.016313612,0.014105617,0.019242208,0.097483404,0.18063831,0.023616217,0.0056443964,0.006139357
Nusap1,0.06467536,0.11660859,0.031904787,0.01681698,0.16020739,0.61431694,0.058192648,0.0109515665,0.013796244
Ndufaf1,0.14145973,0.10606591,0.11640738,0.16589253,0.22831997,0.23589207,0.09638783,0.053922072,0.07872004
Rtf1,0.4753554,0.33165708,0.46874443,0.4989534,0.55512613,0.7000426,0.41614714,0.21963383,0.28755432
Itpka,0.062361516,0.11125503,0.12358653,0.09502717,0.16915607,0.11166992,0.10928312,0.11479066,0.11906768
Ltk,0.019762442,0.0109817,0.04233331,0.0022318768,0.0015430703,0.0028585133,0.0,0.0,0.0046112235
Rpap1,0.07304497,0.07174837,0.051896814,0.06538537,0.07150943,0.09565765,0.069497965,0.039591406,0.025778854
Tyro3,0.01348995,0.0042954166,0.008839914,0.018106507,0.016385444,0.050538525,0.025791783,0.01614256,0.0026424336
Mga,0.12165549,0.06994891,0.10808088,0.13627902,0.14387481,0.16091445,0.08512763,0.035816617,0.016533945
Mapkbp1,0.02783248,0.005806715,0.048470296,0.014035819,0.011753925,0.018771272,0.0,0.029651957,0.032567386
Gm13999,0.0,0.0,0.0,0.0,0.0,0.0,0.0039791134,0.0,0.0
Jmjd7,0.057226945,0.07292093,0.07360603,0.12853202,0.09583648,0.1537732,0.060889002,0.02293375,0.010877732
Gm28042,0.0,0.0,0.0,0.0010611283,0.0,0.0,0.0,0.0,0.0
Ehd4,0.056027263,0.22150126,0.013617329,0.056909136,0.08877611,0.07735269,0.058571238,0.045574278,0.071359925
Vps39,0.012992509,0.036594454,0.04964044,0.023696365,0.030333217,0.05561288,0.051813148,0.03322796,0.024142766
Tmem87a,0.018118136,0.0091926195,0.015511824,0.011221723,0.016765013,0.010977293,0.011947324,0.01085853,0.009254708
Ganc,0.023545142,0.043010257,0.040509924,0.024458153,0.0076519367,0.029041348,0.02230672,0.043384165,0.09243137
Capn3,0.004607791,0.0011800962,0.0,0.0066309487,0.0008231212,0.008304075,0.0069611697,0.0016408787,0.010862218
Zfp106,0.2077636,0.2323435,0.14746197,0.25840333,0.217798,0.28566873,0.31558162,0.18634617,0.14960754
Gm26899,0.0,0.0068994574,0.007484645,0.0054952726,0.011182639,0.0025440224,0.03354834,0.0038375743,0.011034582
Snap23,0.14396143,0.14203756,0.086894974,0.14688587,0.10096506,0.10317953,0.10658295,0.12459757,0.13505116
Lrrc57,0.06620784,0.038009495,0.068661496,0.021644277,0.050206173,0.028657788,0.02417856,0.077224195,0.075981356
Haus2,0.100404255,0.06687634,0.079170145,0.06051878,0.10081384,0.11767454,0.08121829,0.076959096,0.04917354
Stard9,0.0,0.006405686,0.0038947316,0.0025026714,0.005494085,0.0022981064,0.0046742866,0.003443549,0.0
Cdan1,0.03199272,0.010522576,0.04034457,0.029020088,0.053892795,0.05320669,0.056654744,0.01848762,0.016441327
Ttbk2,0.04841708,0.010185055,0.02049428,0.0104489615,0.004391179,0.015057773,0.0107311485,0.005761183,0.013480867
Ubr1,0.07475393,0.050218675,0.048259284,0.035227127,0.022087311,0.032551713,0.06687767,0.017232772,0.02892283
Tmem62,0.07746139,0.040299572,0.07398528,0.011509411,0.013512683,0.0039050567,0.04042882,0.02610531,0.026793417
Ccndbp1,0.26946554,0.13467905,0.31216875,0.17322272,0.0862649,0.14593482,0.10438152,0.13076153,0.17741734
Epb42,0.0,0.005398038,0.08457497,0.0,0.0,0.0,0.0,0.002620692,0.0
Tgm5,0.0,0.003742223,0.0,0.0013659935,0.0,0.0,0.0,0.0,0.0
Lcmt2,0.05805576,0.033048768,0.0748762,0.06700647,0.056635614,0.07718063,0.055457238,0.02194091,0.0336172
Adal,0.012160211,0.017070634,0.011514299,0.016473468,0.024082229,0.019221999,0.013356809,0.009698697,0.0
Zscan29,0.07589558,0.06555041,0.051949237,0.059728198,0.027701564,0.034164254,0.043678828,0.038914315,0.044633973
Tubgcp4,0.06075326,0.078318514,0.08304218,0.10133889,0.1282137,0.15779474,0.14198923,0.07762917,0.048225366
Trp53bp1,0.08371669,0.039431937,0.09108371,0.06359506,0.052251253,0.078621015,0.124211416,0.016607895,0.015329045
Map1a,0.17541553,0.0,0.037380386,0.0013561281,0.0,0.0,0.0,0.0030136819,0.0
Ppip5k1,0.078616664,0.072145775,0.05800879,0.042115618,0.11019139,0.066345826,0.123992525,0.07067997,0.024398051
Ckmt1,1.3545051,1.180598,0.6727036,0.9098036,1.141195,0.929222,0.8757808,3.2710948,2.5599098
Strc,0.0,0.0,0.0039928667,0.0,0.0,0.0,0.0,0.0033226686,0.0
Catsper2,0.005649702,0.0017971192,0.0043927277,0.003718474,0.0026887618,0.0039750263,0.019422604,0.002244668,0.0
Pdia3,0.9856418,1.6322359,0.99088734,0.8813561,0.97934645,0.94557995,0.90013725,0.4820133,0.7130676
Ell3,0.014750475,0.0039919564,0.036994126,0.08732364,0.078438796,0.086536355,0.08012946,0.013184157,0.0057062325
Serinc4,0.0,0.0004978297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serf2,0.48505935,0.52900517,0.42201596,0.3468472,0.38789767,0.37630573,0.3560228,0.61000615,0.43557858
Hypk,1.1080345,0.91694623,0.83642536,0.94257617,1.0694821,1.0273954,0.8926945,0.5774919,0.52527887
Mfap1b,0.14128418,0.12455277,0.14802642,0.09228408,0.14045061,0.118223816,0.050221153,0.062173117,0.047290742
Mfap1a,0.11606274,0.04681713,0.08854641,0.072366774,0.079193994,0.07906659,0.055970035,0.053153824,0.04276325
Wdr76,0.027930021,0.031536628,0.029536331,0.06699304,0.13265572,0.111787416,0.034638595,0.0019075825,0.0180045
Frmd5,0.008981414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Casc4,0.04077752,0.087803274,0.054295152,0.024097988,0.004348702,0.013251711,0.015677195,0.0025282383,0.0037031574
Ctdspl2,0.06842929,0.03955957,0.077515155,0.103723,0.12972789,0.16175835,0.10192189,0.017345786,0.03339864
Eif3j1,0.24990688,0.15830499,0.1733351,0.20260283,0.22534874,0.1767766,0.14656863,0.041142974,0.04603088
Spg11,0.031656813,0.016995966,0.02164039,0.033905823,0.018795306,0.03997227,0.03018957,0.014534912,0.020405432
B2m,1.7039689,1.983858,1.7603114,2.5900137,2.4115133,2.617357,2.5000768,3.4092882,3.3940015
Sord,0.2627717,0.4109249,0.27280605,0.6145461,0.3418993,0.59971523,0.5503614,0.7542326,0.8362802
Duox2,0.018010696,0.049646195,0.011093747,0.028266141,0.062463794,0.037728444,0.099571034,0.001270972,0.07105289
Duoxa2,0.040870454,0.08616031,0.03345818,0.047893442,0.09082508,0.045013838,0.11187873,0.010380487,0.11896263
Duoxa1,0.0046670344,0.0,0.0028794555,0.0011683808,0.0007659071,0.001062566,0.0,0.0,0.0
Duox1,0.0,0.0,0.0,0.0,0.001930784,0.0,0.0,0.0,0.0
Shf,0.10307735,0.030976009,0.058119584,0.038381625,0.04923571,0.048710708,0.04232727,0.0010775734,0.009237311
Slc28a2,0.09157671,0.049885307,0.017884921,0.07953328,0.06063437,0.06283714,0.09429218,0.0038709398,0.08572995
Gatm,0.0,0.003428955,0.14458469,0.00079713116,0.009902339,0.009059413,0.0,0.0,0.0
AA467197,0.21339339,0.3622894,0.029520432,0.036952738,0.050579257,0.042695142,0.051178012,0.39144644,0.6652651
Slc30a4,0.10391287,0.03697417,0.03593285,0.054362066,0.06343015,0.054410703,0.034565583,0.06092924,0.071357764
Bloc1s6os,0.005877413,0.0026769736,0.009614284,0.006006752,0.008405269,0.015637249,0.003939081,0.0,0.0034925276
Bloc1s6,0.14984995,0.12263117,0.09525334,0.1306706,0.10705383,0.12083804,0.107513376,0.0801372,0.07636527
