,BEC
Ifrd2,0.03654852136969566
Ift122,0.08942380547523499
Ift140,0.035881008952856064
Ift172,0.058699075132608414
Ift20,0.275730699300766
Ift27,0.1515701711177826
Ift43,0.3306322693824768
Ift46,0.1663297712802887
Ift52,0.08625376224517822
Ift57,0.20038039982318878
Ift74,0.08289016783237457
Ift80,0.06427758187055588
Ift81,0.0649675652384758
Ift88,0.05615419149398804
Igbp1,0.27696484327316284
Igdcc4,0.02230256050825119
Igf1,0.4731082618236542
Igf1r,0.3847407102584839
Igf2bp2,0.009971721097826958
Igf2r,0.09742236882448196
Igfals,0.010370609350502491
Igfbp1,0.0018807443557307124
Igfbp4,0.04349331930279732
Igfbp5,0.033940739929676056
Igfbp7,2.08303165435791
Igfbpl1,0.003887733444571495
Igflr1,0.007261419668793678
Ighmbp2,0.025211581960320473
Igsf11,0.07930246740579605
Igsf1,0.03460991755127907
Igsf23,0.004762060008943081
Igsf3,0.045760802924633026
Igsf5,0.1423979103565216
Igsf8,0.1330731213092804
Igsf9,0.05512331798672676
Igtp,0.2388024777173996
Ihh,0.004196727182716131
Iigp1,0.30166858434677124
Ik,0.43512967228889465
Ikbip,0.12344227731227875
Ikbkap,0.04308798536658287
Ikbkb,0.08796333521604538
Ikbke,0.030889036133885384
Ikbkg,0.08382082730531693
Ikzf2,0.044234197586774826
Ikzf4,0.024525539949536324
Ikzf5,0.08566537499427795
Il10rb,0.1523628681898117
Il11ra1,0.1193540170788765
Il13ra1,0.24225685000419617
Il15,0.09565278142690659
Il15ra,0.05585227906703949
Il16,0.015208877623081207
Il17d,0.0039010506588965654
Il17ra,0.03272286057472229
Il17rb,0.012959949672222137
Il17rc,0.08205274492502213
Il17rd,0.06922826170921326
Il17re,0.5088515281677246
Il18,0.0884479433298111
Il18bp,0.015584361739456654
Il18r1,0.0026917096693068743
Il1r1,0.10814829170703888
Il1rap,0.04449086636304855
Il1rn,0.026187624782323837
Il20rb,0.002959862817078829
Il23a,0.013110899366438389
Il2rg,0.005066374782472849
Il33,0.02090136706829071
Il34,0.01746954582631588
Il3ra,0.0045151300728321075
Il4ra,0.04455036669969559
Il6st,0.13461437821388245
Il7,0.01667211763560772
Ildr1,0.2372770756483078
Ildr2,0.09236514568328857
Ilf2,0.0979103222489357
Ilf3,0.19107595086097717
Ilk,0.19631390273571014
Ilkap,0.17214025557041168
Ilvbl,0.14595910906791687
Immp1l,0.2839756906032562
Immp2l,0.04221396893262863
Immt,0.3414711356163025
Imp3,0.4022628664970398
Imp4,0.08900479227304459
Impa1,0.18001550436019897
Impa2,0.06647560000419617
Impact,0.038985878229141235
Impad1,0.06740720570087433
Impdh1,0.03653280436992645
Impdh2,0.268612265586853
Impg2,0.0038348762318491936
Inadl,0.18331670761108398
Inca1,0.008393793366849422
Incenp,0.017459457740187645
Inf2,0.006177858915179968
Ing1,0.2121555358171463
Ing2,0.16911581158638
Ing3,0.09165377914905548
Ing4,0.12007355690002441
Ing5,0.0620126836001873
Inha,0.024646446108818054
Inhba,0.05089390650391579
Inhbb,0.0249879639595747
Inip,0.03941779583692551
Inmt,0.07748154550790787
Ino80,0.027303703129291534
Ino80b,0.05215080454945564
Ino80c,0.0845855176448822
Ino80d,0.09979001432657242
Ino80e,0.008954565972089767
Inpp1,0.02576674148440361
Inpp4a,0.04027463123202324
Inpp5a,0.03634662926197052
Inpp5b,0.06241890788078308
Inpp5e,0.06407380104064941
Inpp5f,0.06846792995929718
Inpp5j,0.008760212920606136
Inpp5k,0.068988136947155
Inppl1,0.17107273638248444
Insig1,0.3609560430049896
Insig2,0.14317579567432404
Insm1,0.015003837645053864
Insr,0.15826357901096344
Ints10,0.02155996300280094
Ints12,0.11186442524194717
Ints1,0.039410173892974854
Ints2,0.05707794055342674
Ints3,0.0799957811832428
Ints4,0.07629746198654175
Ints5,0.05876108631491661
Ints6,0.048884741961956024
Ints7,0.005392556078732014
Ints8,0.0238980483263731
Ints9,0.051055826246738434
Intu,0.025533409789204597
Invs,0.03374624624848366
Ip6k1,0.2109961062669754
Ip6k2,0.04918234050273895
Ipmk,0.051120322197675705
Ipo11,0.0467648021876812
Ipo13,0.03073696419596672
Ipo4,0.07995983213186264
Ipo5,0.15400497615337372
Ipo7,0.004924725741147995
Ipo8,0.10535289347171783
Ipo9,0.0596344955265522
Ipp,0.02554594725370407
Ippk,0.02594039961695671
Iqcb1,0.039139170199632645
Iqcc,0.01475217379629612
Iqcd,0.011845038272440434
Iqce,0.052579592913389206
Iqcg,0.019666101783514023
Iqck,0.019129065796732903
Iqgap1,0.5400388836860657
Iqgap2,0.03918067738413811
Iqgap3,0.0016627258155494928
Iqsec1,0.07809533923864365
Iqsec2,0.04162939265370369
Iqub,0.010878531262278557
Irak1,0.27091309428215027
Irak1bp1,0.12551391124725342
Irak2,0.125084787607193
Irak3,0.0046104141511023045
Irak4,0.01715742237865925
Ireb2,0.15696677565574646
Irf1,0.5213548541069031
Irf2,0.10433273017406464
Irf2bp1,0.10476561635732651
Irf2bp2,0.5379036068916321
Irf2bpl,0.26337730884552
Irf3,0.17711229622364044
Irf5,0.016554290428757668
Irf6,0.35252973437309265
Irf7,0.08174911141395569
Irf9,0.31675344705581665
Irgm1,0.1022680327296257
Irgm2,0.1660820096731186
Irgq,0.07402394711971283
Irs1,0.033745307475328445
Irs2,0.06814774870872498
Isca1,0.21378198266029358
Isca2,0.1875196397304535
Iscu,0.35066938400268555
Isg15,0.19497111439704895
Isg20,0.2497221678495407
Isg20l2,0.07898436486721039
Isoc1,0.04891449213027954
Isoc2a,0.024542497470974922
Isoc2b,0.06296196579933167
Ispd,0.012584090232849121
Ist1,0.22533926367759705
Isy1,0.09517348557710648
Isyna1,0.17088022828102112
Itch,0.1587151139974594
Itfg1,0.23921942710876465
Itfg2,0.04471113160252571
Itfg3,0.19557495415210724
Itga1,0.01079584751278162
Itga2b,0.014604974538087845
Itga3,0.30981773138046265
Itga4,0.005349036306142807
Itga5,0.007491118274629116
Itga6,0.04400347173213959
Itga7,0.004717566072940826
Itga9,0.12310157716274261
Itgav,0.14933526515960693
Itgb1,0.909619152545929
Itgb1bp1,0.058584991842508316
Itgb3bp,0.05744677409529686
Itgb4,0.16294923424720764
Itgb5,0.1285892277956009
Itgb6,0.09162651002407074
Itgb8,0.009901178069412708
Itih1,0.024449655786156654
Itih2,0.8689939379692078
Itih3,0.007229559123516083
Itih4,0.02083061821758747
Itih5,0.3314119577407837
Itk,0.00483516464009881
Itm2b,2.507513999938965
Itm2c,0.7883107662200928
Itpa,0.14826859533786774
Itpk1,0.12561540305614471
Itpkb,0.006269162520766258
Itpkc,0.14055795967578888
Itpr1,0.09129904955625534
Itpr2,0.1168595403432846
Itpr3,0.1112842857837677
Itprip,0.017941880971193314
Itpripl1,0.023812592029571533
Itpripl2,0.017021333798766136
Itsn1,0.04398684948682785
Itsn2,0.03857322409749031
Ivd,0.12734158337116241
Ivl,0.005145615432411432
Ivns1abp,0.6424393653869629
Iws1,0.0854293704032898
Iyd,0.08930572122335434
Izumo4,0.007723683025687933
Jag1,0.34438496828079224
Jagn1,0.15223261713981628
Jak1,0.5013841986656189
Jak2,0.09482830762863159
Jak3,0.0037851412780582905
Jam3,0.019239293411374092
Jarid2,0.06147298961877823
Jazf1,0.006130037363618612
Jdp2,0.07971154898405075
Jhdm1d,0.12698064744472504
Jkamp,0.2573896050453186
Jmjd1c,0.12648233771324158
Jmjd4,0.011892923153936863
Jmjd6,0.0845060646533966
Jmjd7,0.045315202325582504
Jmjd8,0.07697389274835587
Jmy,0.1385842263698578
Josd1,0.10855846852064133
Josd2,0.12677499651908875
Jph1,0.0018981497269123793
Jpx,0.011636563576757908
Jrk,0.012374608777463436
Jrkl,0.034752655774354935
Jtb,0.20353436470031738
Jun,2.498112440109253
Junb,2.016113042831421
Jund,1.3585246801376343
Jup,0.2351415455341339
Kalrn,0.02753201127052307
Kank1,0.1645723134279251
Kank2,0.10497555881738663
Kank3,0.0046929605305194855
Kansl1,0.1096639558672905
Kansl1l,0.09269030392169952
Kansl2,0.03676328808069229
Kansl3,0.17209091782569885
Kars,0.1901296228170395
Kat2a,0.061923153698444366
Kat2b,0.28623566031455994
Kat5,0.17765916883945465
Kat6a,0.18782110512256622
Kat6b,0.075664222240448
Kat7,0.16602997481822968
Kat8,0.05485789477825165
Katna1,0.08265256881713867
Katnal1,0.025669163092970848
Katnb1,0.020674163475632668
Katnbl1,0.07118191570043564
Kazald1,0.08462832123041153
Kazn,0.015004411339759827
Kbtbd11,0.005376061890274286
Kbtbd2,0.11654427647590637
Kbtbd3,0.04761090502142906
Kbtbd4,0.06641633063554764
Kbtbd7,0.07964795082807541
Kcmf1,0.28177815675735474
Kcnab1,0.08193711191415787
Kcnab2,0.0038669761270284653
Kcne3,1.132753849029541
Kcnh2,0.0014483099803328514
Kcnh3,0.003910681698471308
Kcnk1,0.42184892296791077
Kcnk5,0.19308751821517944
Kcnma1,0.09595166146755219
Kcnn1,0.009093666449189186
Kcnn2,0.009667618200182915
Kcnn4,0.15983706712722778
Kcnq1,0.16355763375759125
Kcnq1ot1,0.0990392416715622
Kcnt2,0.019049882888793945
Kcp,0.018457060679793358
Kctd10,0.0030234558507800102
Kctd11,0.02048860676586628
Kctd12,0.006396843586117029
Kctd13,0.0694490298628807
Kctd14,0.010383706539869308
Kctd15,0.022159438580274582
Kctd17,0.03898155316710472
Kctd18,0.043056607246398926
Kctd1,0.030537569895386696
Kctd20,0.01738329976797104
Kctd21,0.02269514463841915
Kctd2,0.07511931657791138
Kctd3,0.0942058339715004
Kctd5,0.055873576551675797
Kctd6,0.08634554594755173
Kctd7,0.009517554193735123
Kctd9,0.03687436506152153
Kdelc1,0.05975458025932312
Kdelc2,0.05704665929079056
Kdelr1,0.6913416981697083
Kdelr2,0.3013850152492523
Kdelr3,0.023760441690683365
Kdm1a,0.18533067405223846
Kdm1b,0.0415697917342186
Kdm2a,0.21965248882770538
Kdm2b,0.09184052795171738
Kdm3a,0.0917867049574852
Kdm3b,0.0919673815369606
Kdm4a,0.1269962638616562
Kdm4b,0.04981189966201782
Kdm4c,0.12498688697814941
Kdm5a,0.15442980825901031
Kdm5b,0.1171017438173294
Kdm5c,0.05049419775605202
Kdm5d,0.02805076725780964
Kdm6a,0.06903672218322754
Kdm6b,0.09082823246717453
Kdm8,0.007790215779095888
Kdsr,0.15709564089775085
Keap1,0.20035123825073242
Khdrbs1,0.3113768994808197
Khdrbs3,0.08133024722337723
Khk,0.1166725680232048
Khnyn,0.012956254184246063
Khsrp,0.21884861588478088
Kidins220,0.16971257328987122
Kif12,0.13734543323516846
Kif13a,0.025676099583506584
Kif13b,0.006238469388335943
Kif16b,0.0613664835691452
Kif18a,0.008738836273550987
Kif19a,0.005521632265299559
Kif1a,0.019797436892986298
Kif1b,0.16615994274616241
Kif1c,0.24000345170497894
Kif20b,0.013275932520627975
Kif21a,0.09325196593999863
Kif22,0.00584942102432251
Kif23,0.005634116940200329
Kif26a,0.009508670307695866
Kif27,0.02429712377488613
Kif2a,0.05187542736530304
Kif3a,0.11371354758739471
Kif3b,0.06609484553337097
Kif3c,0.02549818344414234
Kif5b,0.5376237630844116
Kif7,0.004737349692732096
Kif9,0.04077665135264397
Kifap3,0.08082349598407745
Kifc2,0.012837610207498074
Kifc3,1.5500295162200928
Kin,0.0735168308019638
Kirrel,0.03306576982140541
Kiss1,0.0025404994376003742
Kiss1r,0.00478705670684576
Kitl,0.07556171715259552
Klc1,0.10717359185218811
Klc2,0.03012782149016857
Klc4,0.07016313076019287
Klf10,0.2800827920436859
Klf11,0.30173295736312866
Klf12,0.010670740157365799
Klf13,0.3221968114376068
Klf15,0.1462002992630005
Klf16,0.04024629667401314
Klf2,0.04660210385918617
Klf3,0.09747347980737686
Klf4,0.0908815860748291
Klf5,0.14823448657989502
Klf6,1.6848994493484497
Klf7,0.12779125571250916
Klf9,0.2724062502384186
Klhdc10,0.21231409907341003
Klhdc2,0.3100604712963104
Klhdc3,0.07792717218399048
Klhdc4,0.040446821600198746
Klhdc7a,0.03638020530343056
Klhdc8a,0.004185383673757315
Klhdc8b,0.06003975495696068
Klhdc9,0.023061688989400864
Klhl10,0.0018617854220792651
Klhl11,0.0037931615952402353
Klhl12,0.06523565202951431
Klhl13,0.10390270501375198
Klhl15,0.014852944761514664
Klhl17,0.04021656513214111
Klhl18,0.01643078774213791
Klhl20,0.01638052426278591
Klhl21,0.03490779548883438
Klhl22,0.0819443091750145
Klhl23,0.021533429622650146
Klhl24,0.14803458750247955
Klhl25,0.07339567691087723
Klhl26,0.051849186420440674
Klhl28,0.011065570637583733
Klhl2,0.08348771929740906
Klhl36,0.04932522028684616
Klhl42,0.0435095876455307
Klhl5,0.028112931177020073
Klhl7,0.04480797052383423
Klhl8,0.038805607706308365
Klhl9,0.3399381637573242
Klrg2,0.005827023647725582
Kng1,0.010138098150491714
Kng2,0.0028134274762123823
Knop1,0.09771957993507385
Knstrn,0.005089052487164736
Kntc1,0.0029013867024332285
Kpna1,0.027208324521780014
Kpna2,0.07541549950838089
Kpna3,0.08776237070560455
Kpna4,0.1424490362405777
Kpna6,0.12426216900348663
Kpnb1,0.37546148896217346
Kptn,0.03526715561747551
Kras,0.1061641126871109
Krba1,0.05410957708954811
Krcc1,0.4064829349517822
Kremen1,0.01575494185090065
Krit1,0.09075713157653809
Krr1,0.15549179911613464
Krt10,0.04634104669094086
Krt17,0.02867310866713524
Krt18,2.1431124210357666
Krt19,0.6001970767974854
Krt23,0.4412704408168793
Krt7,0.4747070074081421
Krt8,2.7873451709747314
Krtap17-1,0.011838603764772415
Krtcap2,0.3898351788520813
Krtcap3,0.1660955548286438
Kti12,0.05579883232712746
Ktn1,0.19185017049312592
Kxd1,0.1574820578098297
Kynu,0.014666778035461903
L1cam,0.0032455893233418465
L2hgdh,0.04230272024869919
L3hypdh,0.058327917009592056
L3mbtl2,0.025594554841518402
L3mbtl3,0.010209282860159874
LOC100504703,0.00813203677535057
LOC106740,0.00957589503377676
Lacc1,0.03846123069524765
Lace1,0.036837927997112274
Lactb2,0.033396508544683456
Lactb,0.020242780447006226
Lad1,0.13047894835472107
Lag3,0.006009651813656092
Lage3,0.21527016162872314
Lama3,0.023247407749295235
Lama4,0.13497135043144226
Lama5,0.13671940565109253
Lamb1,0.05062484368681908
Lamb2,0.30583301186561584
Lamb3,0.042086366564035416
Lamc1,0.22478662431240082
Lamc2,0.17380625009536743
Lamc3,0.24593372642993927
Lamp1,0.6934552788734436
Lamp2,0.7391541600227356
Lamtor1,0.21689319610595703
Lamtor2,0.4605445861816406
Lamtor3,0.19718323647975922
Lamtor4,0.3765687048435211
Lamtor5,0.3951473534107208
Lancl1,0.17119793593883514
Lancl2,0.07139366865158081
Lap3,0.13751214742660522
Laptm4a,1.3752938508987427
Laptm4b,0.6333969235420227
Large,0.036409392952919006
Larp1,0.26096004247665405
Larp1b,0.10745935142040253
Larp4,0.14976195991039276
Larp4b,0.17710211873054504
Larp7,0.11514464765787125
Lars2,0.0951075330376625
Lars,0.0642530620098114
Las1l,0.13027390837669373
Lasp1,0.8610118627548218
Lats1,0.1605503410100937
Lats2,0.14332756400108337
Lbh,0.030033249408006668
Lbp,0.045875221490859985
Lbr,0.08456925302743912
Lca5,0.017683982849121094
Lcat,0.012484781444072723
Lce6a,0.0697224885225296
Lck,0.01477105263620615
Lclat1,0.033944517374038696
Lcmt1,0.2220371812582016
Lcmt2,0.03125988319516182
Lcn2,0.4194009304046631
Lcor,0.011069429107010365
Lcorl,0.058754004538059235
Lcp1,0.005138932261615992
Ldb1,0.171244278550148
Ldha,0.39942654967308044
Ldhb,0.15880416333675385
Ldhd,0.022392529994249344
Ldlr,0.44240710139274597
Ldlrad3,0.05789715424180031
Ldlrad4,0.013864289969205856
Ldlrap1,0.054133519530296326
Ldoc1l,0.039050228893756866
Lefty1,0.03179685026407242
Lefty2,0.004457132890820503
Lekr1,0.02138247899711132
Lemd2,0.10137210041284561
Lemd3,0.0634041279554367
Lenep,0.014790453016757965
Leng1,0.08458871394395828
Leng8,0.003279820317402482
Leng9,0.006419855635613203
Leo1,0.07174260914325714
Lepre1,0.025716368108987808
Leprel1,0.0033230651170015335
Leprel2,0.011261673644185066
Leprel4,0.04990893974900246
Leprot,0.6673288941383362
Leprotl1,0.0918063297867775
Letm1,0.0976555198431015
Letm2,0.028878457844257355
Letmd1,0.08012199401855469
Lgals1,0.4318596124649048
Lgals2,0.048998232930898666
Lgals3,0.059610769152641296
Lgals3bp,0.6410563588142395
Lgals4,0.004891423974186182
Lgals8,0.10188166797161102
Lgals9,0.6837743520736694
Lgalsl,0.2379274219274521
Lgmn,0.09356541931629181
Lgr4,0.1757926046848297
Lhfp,0.1672799289226532
Lhfpl2,0.014093481935560703
Lias,0.07435499876737595
Lif,0.023919902741909027
Lifr,0.1594380885362625
Lig1,0.08273081481456757
Lig3,0.022084619849920273
Lig4,0.017460430040955544
Lima1,0.37500378489494324
Limch1,0.029187144711613655
Limd1,0.27745744585990906
Limd2,0.1278216540813446
Lime1,0.07932568341493607
Limk1,0.004678132478147745
Limk2,0.08896925300359726
Lims1,0.5890112519264221
Lims2,0.06506719440221786
Lin37,0.05056033283472061
Lin52,0.046691328287124634
Lin54,0.0253151822835207
Lin7a,0.0029643820598721504
Lin7c,0.23640809953212738
Lin9,0.02925868146121502
Lingo1,0.0018540211021900177
Lins,0.028071897104382515
Lipa,0.0806003212928772
Lipe,0.04381762072443962
Lipg,0.0015014215605333447
Liph,0.006659865844994783
Lipo1,0.03109889104962349
Lipt1,0.01875915750861168
Lipt2,0.20687511563301086
Litaf,0.5822455883026123
Lix1,0.0033728722482919693
Lix1l,0.001338356058113277
Llgl1,0.1374523937702179
Llgl2,0.43817126750946045
Llph,0.25229164958000183
Lman1,0.33254534006118774
Lman2,0.2685239613056183
Lman2l,0.08126045018434525
Lmbr1,0.06641251593828201
Lmbr1l,0.05067786946892738
Lmbrd1,0.32821786403656006
Lmbrd2,0.0015734725166112185
Lmcd1,0.0894276350736618
Lmf1,0.04376312345266342
Lmf2,0.08992020040750504
Lmna,0.42803266644477844
Lmnb1,0.09991537779569626
Lmnb2,0.05174940079450607
Lmo4,0.7780433893203735
Lmo7,0.12683536112308502
Lmtk2,0.058950118720531464
Lnp,0.016902443021535873
Lnpep,0.03344675898551941
Lnx1,0.02869567833840847
Lnx2,0.05105847120285034
Loh12cr1,0.017335010692477226
Lonp1,0.22509734332561493
Lonp2,0.2759542465209961
Lonrf1,0.03854992240667343
Lonrf3,0.04525653272867203
Loxl3,0.009528132155537605
Loxl4,0.015005180612206459
Lpar2,0.01688617467880249
Lpar6,0.08442132920026779
Lpcat2,0.03850766643881798
Lpcat3,0.3256325125694275
Lpcat4,0.028617464005947113
Lpgat1,0.19725847244262695
Lphn1,0.007835695520043373
Lphn2,0.04275599122047424
Lpin1,0.11742858588695526
Lpin2,0.0990445539355278
Lpin3,0.013548791408538818
Lpl,0.1429191380739212
Lpp,0.7830281853675842
Lrba,0.2299138307571411
Lrch1,0.2246527075767517
Lrch2,0.0034527641255408525
Lrch3,0.0032278301659971476
Lrfn3,0.014722985215485096
Lrfn4,0.01374368742108345
Lrg1,0.049298252910375595
Lrif1,0.06557375937700272
Lrig1,0.039090514183044434
Lrig2,0.06872051954269409
Lrp10,0.30358991026878357
Lrp11,0.005332471337169409
Lrp12,0.019992884248495102
Lrp1,0.07492945343255997
Lrp3,0.006786976009607315
Lrp4,0.0016588314902037382
Lrp5,0.06209069490432739
Lrp6,0.27000582218170166
Lrpap1,0.2317589670419693
Lrpprc,0.03038724698126316
Lrrc14,0.03449187055230141
Lrrc16a,0.35776618123054504
Lrrc1,0.06736180186271667
Lrrc20,0.006501203402876854
Lrrc23,0.001860127435065806
Lrrc26,0.0066340211778879166
Lrrc28,0.018413357436656952
Lrrc29,0.0037728948518633842
Lrrc38,0.00252652820199728
Lrrc3,0.011599941179156303
Lrrc40,0.06654378026723862
Lrrc41,0.09370311349630356
Lrrc42,0.327378511428833
Lrrc45,0.08407026529312134
Lrrc46,0.003427824005484581
Lrrc47,0.003834486473351717
Lrrc48,0.011117877438664436
Lrrc49,0.026796309277415276
Lrrc51,0.014466408640146255
Lrrc56,0.036682695150375366
Lrrc57,0.07909144461154938
Lrrc58,0.3368851840496063
Lrrc59,0.10338487476110458
Lrrc61,0.041057128459215164
Lrrc6,0.001935290638357401
Lrrc73,0.008833397179841995
Lrrc8a,0.11172787100076675
Lrrc8d,0.26525601744651794
Lrrc8e,0.05708523839712143
Lrrc9,0.0026453614700585604
Lrrcc1,0.04255427420139313
Lrrd1,0.004039808176457882
Lrrfip1,0.26915407180786133
Lrrfip2,0.12716446816921234
Lrriq3,0.005880838260054588
Lrrk1,0.03110978938639164
Lrrn1,0.06472348421812057
Lrsam1,0.019482528790831566
Lrtm2,0.0052552903071045876
Lrwd1,0.04496123641729355
Lsg1,0.08071998506784439
Lsm10,0.1022360697388649
Lsm11,0.021236654371023178
Lsm12,0.03252295032143593
Lsm14a,0.25021985173225403
Lsm14b,0.09924246370792389
Lsm1,0.08168364316225052
Lsm2,0.10620003193616867
Lsm3,0.10573691129684448
Lsm4,0.22220401465892792
Lsm5,0.13364431262016296
Lsm6,0.2270151674747467
Lsm7,0.2532665729522705
Lsmd1,0.1352098435163498
Lsmem1,0.001534367329441011
Lsr,0.4214482307434082
Lss,0.050882283598184586
Lst1,0.015567930415272713
Lta4h,0.1839723289012909
Ltb,0.04954177886247635
Ltbp3,0.08402713388204575
Ltbp4,0.11844009906053543
Ltbr,0.15214279294013977
Ltk,0.04619752615690231
Ltn1,0.09450855851173401
Ltv1,0.07815531641244888
Luc7l2,0.42163899540901184
Luc7l3,0.17930464446544647
Luc7l,0.15353351831436157
Lurap1,0.014053386636078358
Lurap1l,1.889174461364746
Luzp1,0.08087927103042603
Lxn,0.11235387623310089
Ly6a,0.2741859257221222
Ly6d,0.011621500365436077
Ly6e,2.2329812049865723
Ly6g6d,0.03307563066482544
Ly6g6e,0.014314727857708931
Ly6k,0.0039946106262505054
Ly96,0.030526667833328247
Lyar,0.09446922689676285
Lyn,0.08275085687637329
Lynx1,0.0646594911813736
Lypla1,0.22766882181167603
Lypla2,0.23761560022830963
Lyplal1,0.08575986325740814
Lyrm1,0.019886557012796402
Lyrm2,0.1331343948841095
Lyrm4,0.061681631952524185
Lyrm5,0.054762568324804306
Lyrm7,0.0038774991407990456
Lyrm9,0.03669651597738266
Lysmd1,0.02528504654765129
Lysmd2,0.03704748675227165
Lysmd3,0.05923883616924286
Lysmd4,0.016778182238340378
Lyz1,0.004016452468931675
Lzic,0.029856927692890167
Lztfl1,0.07636411488056183
Lztr1,0.14115484058856964
Lzts2,0.1008753553032875
Lzts3,0.10325388610363007
M6pr,0.5018991231918335
Maats1,0.007384049240499735
Mab21l3,0.004376687575131655
Macc1,0.13598325848579407
Macf1,0.2742174565792084
Macrod1,0.08089906722307205
Macrod2,0.007251613773405552
Mad1l1,0.02530469186604023
Mad2l1,0.027335353195667267
Mad2l1bp,0.07150936126708984
Mad2l2,0.07993759214878082
Madd,0.022039825096726418
Maea,0.3721843659877777
Maf1,0.45316416025161743
Maf,0.027743946760892868
Mafb,0.009827975183725357
Maff,0.5877608060836792
Mafg,0.1317887008190155
Mafk,0.2809353470802307
Mag,0.0042297616600990295
Maged1,0.7423538565635681
Maged2,0.30752304196357727
Magee1,0.01070370338857174
Mageh1,0.08655845373868942
Magi1,0.39314785599708557
Magi2,0.01581728085875511
Magi3,0.1377248466014862
Magix,0.022380201146006584
Magoh,0.4201257824897766
Magohb,0.108252614736557
Magt1,0.2156606763601303
Mak16,0.0816267728805542
Mak,0.013774236664175987
Mal2,0.4070490598678589
Mal,0.42238664627075195
Malat1,1.669708013534546
Mall,0.0015426137251779437
Malsu1,0.1109512522816658
Malt1,0.020886573940515518
Maml1,0.09699440747499466
Maml2,0.06909888982772827
Maml3,0.029878877103328705
Man1a2,0.18933553993701935
Man1a,0.07301903516054153
Man1b1,0.07454396784305573
Man1c1,0.009977131150662899
Man2a1,0.7051424384117126
Man2a2,0.0269429013133049
Man2b1,0.11477640271186829
Man2b2,0.07631171494722366
Man2c1,0.046007655560970306
Manba,0.13226421177387238
Manbal,0.21050147712230682
Manea,0.08866608887910843
Manf,0.41183358430862427
Mansc1,0.09915590286254883
Maoa,0.07273774594068527
Maob,0.041645944118499756
Map10,0.024431807920336723
Map1b,0.006217236164957285
Map1lc3a,0.3518250584602356
Map1lc3b,1.142238974571228
Map1s,0.022230932489037514
Map2,0.1789018213748932
Map2k1,0.37532544136047363
Map2k2,0.3818039894104004
Map2k3,0.1294483244419098
Map2k4,0.1198631003499031
Map2k5,0.03837954252958298
Map2k6,0.04934822395443916
Map2k7,0.1652020663022995
Map3k10,0.016284627839922905
Map3k11,0.03813546150922775
Map3k12,0.006654663477092981
Map3k13,0.00954502448439598
Map3k14,0.025933006778359413
Map3k1,0.5741929411888123
Map3k2,0.14085759222507477
Map3k3,0.015987606719136238
Map3k4,0.07037811726331711
Map3k5,0.08159826695919037
Map3k6,0.009029687382280827
Map3k7,0.08813909441232681
Map3k8,0.052525583654642105
Map3k9,0.020039597526192665
Map4,0.24939580261707306
Map4k3,0.2734653949737549
Map4k4,0.29031357169151306
Map4k5,0.13928623497486115
Map7,0.17860548198223114
Map7d1,0.12291166186332703
Map9,0.03106393851339817
Mapk12,0.004220420029014349
Mapk13,0.057631343603134155
Mapk14,0.14229317009449005
Mapk15,0.05870753526687622
Mapk1,0.3199138343334198
Mapk1ip1,0.04786115884780884
Mapk1ip1l,0.322482705116272
Mapk3,0.4890642464160919
Mapk6,0.073340505361557
Mapk7,0.02194483019411564
Mapk8,0.07317843288183212
Mapk8ip1,0.10662493109703064
Mapk8ip3,0.05091775208711624
Mapk9,0.227666437625885
Mapkap1,0.10165341198444366
Mapkapk2,0.40859389305114746
Mapkapk3,0.096936896443367
Mapkapk5,0.12512972950935364
Mapkbp1,0.039228763431310654
Mapre1,0.5099655985832214
Mapre2,0.07046365737915039
Mapre3,0.02019442617893219
Mapt,0.010031727142632008
Marc2,0.4039280414581299
March2,0.11072398722171783
March5,0.2890769839286804
March6,0.22952114045619965
March7,0.027213525027036667
March8,0.15897947549819946
March9,0.01927342638373375
Marcks,0.7682685256004333
Marcksl1-ps4,0.0488763228058815
Marcksl1,0.476305216550827
Marf1,0.06889254599809647
Mark1,0.0029276679269969463
Mark2,0.27456215023994446
Mark3,0.12006822228431702
Mars2,0.008168184198439121
Mars,0.0852225124835968
Marveld1,0.09936004132032394
Marveld2,0.19389288127422333
Marveld3,0.10755801945924759
Mas1,0.008644813671708107
Mast1,0.0037818774580955505
Mast2,0.06556402146816254
Mast3,0.03865327313542366
Mast4,0.04360191896557808
Mastl,0.002974023576825857
Mat1a,0.0712866336107254
Mat2a,0.3758165240287781
Mat2b,0.27503877878189087
Matn2,0.008494983427226543
Matr3,0.19621098041534424
Mau2,0.07729954272508621
Mavs,0.10926806926727295
Max,0.2585606276988983
Maz,0.007915976457297802
Mb21d1,0.003279420081526041
Mb21d2,0.02006112039089203
Mbd1,0.13807828724384308
Mbd2,0.3606974482536316
Mbd3,0.2318975031375885
Mbd4,0.016820266842842102
Mbd5,0.026452630758285522
Mbd6,0.12506742775440216
Mbip,0.06457828730344772
Mbl1,0.008883894421160221
Mbl2,0.008877366781234741
Mblac1,0.015432057902216911
Mblac2,0.07015430927276611
Mbnl1,0.41615307331085205
Mbnl2,0.5577852129936218
Mbnl3,0.005732858553528786
Mboat1,0.22087335586547852
Mboat2,0.015518304891884327
Mboat7,0.13658736646175385
Mbp,0.22079095244407654
Mbtd1,0.22948431968688965
Mbtps1,0.2540164291858673
